activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
61,Skydiving over Perris,179,175,84,0.48,0.4692737430167598
62,Lambo rental for a Mulholland canyon run,158,154,66,0.42857142857142855,0.4177215189873418
63,Drive down to Tijuana for tacos and clubbing,210,209,111,0.5311004784688995,0.5285714285714286
64,Tour Forest Lawn for celebrity graves,211,205,103,0.5024390243902439,0.4881516587677725
65,Manson-murders true-crime walking tour of Beverly Hills,188,184,97,0.5271739130434783,0.5159574468085106
66,Boxing sparring class at a Wild Card-style gym,206,201,115,0.572139303482587,0.558252427184466
67,Day-drinking on a Marina del Rey booze cruise,186,177,98,0.5536723163841808,0.5268817204301075
68,Craps night at the Hustler Casino in Gardena,201,198,100,0.5050505050505051,0.4975124378109453
69,Pole-dancing fitness class for the bachelor party,191,183,107,0.5846994535519126,0.5602094240837696
70,Hunting deer in the San Gabriel Mountains,206,158,36,0.22784810126582278,0.17475728155339806
71,Hunting a at a ranch near Tejon,207,201,93,0.4626865671641791,0.4492753623188406
72,Coyote hunting in the Antelope Valley,203,168,34,0.20238095238095238,0.16748768472906403
73,Dove hunting opening day in the Imperial Valley,236,234,115,0.49145299145299143,0.4872881355932203
74,Bear hunting in the Los Padres National Forest,202,125,18,0.144,0.0891089108910891
75,Wild pig hunt at a ranch near Paso Robles,180,177,86,0.4858757062146893,0.4777777777777778
76,Tactical rifle class with AR-15s at Burro Canyon,220,163,41,0.25153374233128833,0.18636363636363637
77,Indoor pistol range day at the LA Gun Club,202,200,90,0.45,0.44554455445544555
78,Trap and skeet shooting at Triple B Clays,228,225,100,0.4444444444444444,0.43859649122807015
79,Concealed-carry training day in the high desert,215,205,83,0.40487804878048783,0.386046511627907
80,Visit a gun show at the Pomona Fairplex,209,204,80,0.39215686274509803,0.3827751196172249
81,Falconry hunting outing in the Antelope Valley,201,201,110,0.5472636815920398,0.5472636815920398
82,Slaughterhouse tour and butchery class in Vernon,198,191,101,0.5287958115183246,0.51010101010101
83,Industry Hills professional rodeo,201,197,111,0.5634517766497462,0.5522388059701493
84,Pro Bull Riding event at the Honda Center,195,193,103,0.533678756476684,0.5282051282051282
85,Attending a Trump rally in Huntington Beach,191,182,68,0.37362637362637363,0.35602094240837695
86,Attending a pro-Palestine protest at UCLA,187,152,62,0.40789473684210525,0.3315508021390374
87,Attending a pro-Israel rally in Beverly Hills,196,173,75,0.43352601156069365,0.3826530612244898
88,Joining an anti-abortion march at the Federal Building,186,109,45,0.41284403669724773,0.24193548387096775
89,Joining a Defund-the-Police march in DTLA,202,172,79,0.45930232558139533,0.3910891089108911
90,Joining a Pro-Police rally outside LAPD headquarters,214,176,61,0.3465909090909091,0.2850467289719626
91,Sitting in on a Scientology orientation in Hollywood,206,203,101,0.4975369458128079,0.49029126213592233
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,152,49,0.3223684210526316,0.266304347826087
93,Latin Mass at the LA Cathedral followed by cigars,230,225,118,0.5244444444444445,0.5130434782608696
94,Day at the Museum of Death in Hollywood,196,193,106,0.5492227979274611,0.5408163265306123
95,Strip club crawl in the City of Industry,188,187,93,0.49732620320855614,0.4946808510638298
96,Adult-film studio tour in the San Fernando Valley,173,173,77,0.44508670520231214,0.44508670520231214
97,Charreada at Pico Rivera Sports Arena,195,193,108,0.5595854922279793,0.5538461538461539
98,Bullfight-watching day trip down to Tijuana,205,133,39,0.2932330827067669,0.1902439024390244
99,BKFC pay-per-view watch party with cigars and steaks,209,198,121,0.6111111111111112,0.5789473684210527
