activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
33,Thai Town dinner crawl,205,204,102,0.5,0.4975609756097561
34,Olvera Street tacos and walking tour,197,196,94,0.47959183673469385,0.47715736040609136
35,Petersen Automotive Museum on Wilshire,217,217,98,0.45161290322580644,0.45161290322580644
36,California Science Center to see the Endeavour,157,155,80,0.5161290322580645,0.5095541401273885
37,The Huntington gardens in San Marino,210,209,106,0.507177033492823,0.5047619047619047
38,Griffith Observatory at night,177,175,92,0.5257142857142857,0.519774011299435
39,Day trip up to Santa Barbara,207,206,103,0.5,0.4975845410628019
40,Bottomless brunch in West Hollywood,192,191,89,0.46596858638743455,0.4635416666666667
41,Wine tasting in Malibu,200,199,105,0.5276381909547738,0.525
42,Bar crawl on Abbot Kinney in Venice,218,216,111,0.5138888888888888,0.5091743119266054
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,213,123,0.5774647887323944,0.5774647887323944
44,Poker night at the Bicycle Casino in Bell Gardens,187,186,94,0.5053763440860215,0.5026737967914439
45,Day at Hollywood Park Casino,220,220,106,0.4818181818181818,0.4818181818181818
46,Betting on horses at Santa Anita,202,201,103,0.5124378109452736,0.5099009900990099
47,Paintball day in Sun Valley,181,181,111,0.6132596685082873,0.6132596685082873
48,Airsoft battle at Tac City in Fullerton,204,204,116,0.5686274509803921,0.5686274509803921
49,Off-road OHV day in Hungry Valley,216,216,113,0.5231481481481481,0.5231481481481481
50,Race car experience at Willow Springs,194,194,96,0.4948453608247423,0.4948453608247423
51,Cliff jumping at Malibu's coves,197,196,103,0.5255102040816326,0.5228426395939086
52,Sport fishing for tuna out of San Pedro,208,208,118,0.5673076923076923,0.5673076923076923
53,Spearfishing trip at Catalina,195,195,116,0.5948717948717949,0.5948717948717949
54,MMA pay-per-view watch party with cigars and whiskey,182,181,73,0.40331491712707185,0.4010989010989011
55,Hollywood club crawl on Sunset Strip,180,180,90,0.5,0.5
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,192,95,0.4947916666666667,0.48717948717948717
57,Bottle service at a Hollywood nightclub,198,198,102,0.5151515151515151,0.5151515151515151
58,Sunday service at a Calvary Chapel megachurch,200,200,97,0.485,0.485
59,Tour the Reagan Presidential Library,190,189,89,0.4708994708994709,0.46842105263157896
60,Tour the Nixon Presidential Library,190,187,85,0.45454545454545453,0.4473684210526316
61,Skydiving over Perris,179,179,91,0.5083798882681564,0.5083798882681564
62,Lambo rental for a Mulholland canyon run,158,158,81,0.5126582278481012,0.5126582278481012
63,Drive down to Tijuana for tacos and clubbing,210,209,103,0.49282296650717705,0.49047619047619045
64,Tour Forest Lawn for celebrity graves,211,209,115,0.5502392344497608,0.5450236966824644
65,Manson-murders true-crime walking tour of Beverly Hills,188,187,97,0.5187165775401069,0.5159574468085106
66,Boxing sparring class at a Wild Card-style gym,206,205,101,0.4926829268292683,0.49029126213592233
67,Day-drinking on a Marina del Rey booze cruise,186,184,86,0.4673913043478261,0.46236559139784944
68,Craps night at the Hustler Casino in Gardena,201,201,117,0.582089552238806,0.582089552238806
69,Pole-dancing fitness class for the bachelor party,191,190,89,0.46842105263157896,0.46596858638743455
70,Hunting deer in the San Gabriel Mountains,206,182,87,0.47802197802197804,0.4223300970873786
71,Hunting a at a ranch near Tejon,207,207,101,0.48792270531400966,0.48792270531400966
72,Coyote hunting in the Antelope Valley,203,201,87,0.43283582089552236,0.42857142857142855
73,Dove hunting opening day in the Imperial Valley,236,236,121,0.5127118644067796,0.5127118644067796
74,Bear hunting in the Los Padres National Forest,202,178,82,0.4606741573033708,0.40594059405940597
75,Wild pig hunt at a ranch near Paso Robles,180,180,89,0.49444444444444446,0.49444444444444446
76,Tactical rifle class with AR-15s at Burro Canyon,220,220,115,0.5227272727272727,0.5227272727272727
77,Indoor pistol range day at the LA Gun Club,202,202,103,0.5099009900990099,0.5099009900990099
78,Trap and skeet shooting at Triple B Clays,228,227,123,0.5418502202643172,0.5394736842105263
79,Concealed-carry training day in the high desert,215,215,105,0.4883720930232558,0.4883720930232558
80,Visit a gun show at the Pomona Fairplex,209,209,89,0.4258373205741627,0.4258373205741627
81,Falconry hunting outing in the Antelope Valley,201,201,104,0.5174129353233831,0.5174129353233831
82,Slaughterhouse tour and butchery class in Vernon,198,198,93,0.4696969696969697,0.4696969696969697
83,Industry Hills professional rodeo,201,201,101,0.5024875621890548,0.5024875621890548
84,Pro Bull Riding event at the Honda Center,195,195,86,0.441025641025641,0.441025641025641
85,Attending a Trump rally in Huntington Beach,191,191,91,0.47643979057591623,0.47643979057591623
86,Attending a pro-Palestine protest at UCLA,187,187,86,0.45989304812834225,0.45989304812834225
87,Attending a pro-Israel rally in Beverly Hills,196,196,92,0.46938775510204084,0.46938775510204084
88,Joining an anti-abortion march at the Federal Building,186,183,91,0.4972677595628415,0.489247311827957
89,Joining a Defund-the-Police march in DTLA,202,201,102,0.5074626865671642,0.504950495049505
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,104,0.48598130841121495,0.48598130841121495
91,Sitting in on a Scientology orientation in Hollywood,206,206,104,0.5048543689320388,0.5048543689320388
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,175,79,0.4514285714285714,0.42934782608695654
93,Latin Mass at the LA Cathedral followed by cigars,230,230,127,0.5521739130434783,0.5521739130434783
94,Day at the Museum of Death in Hollywood,196,195,86,0.441025641025641,0.4387755102040816
95,Strip club crawl in the City of Industry,188,188,92,0.48936170212765956,0.48936170212765956
96,Adult-film studio tour in the San Fernando Valley,173,173,82,0.47398843930635837,0.47398843930635837
97,Charreada at Pico Rivera Sports Arena,195,195,98,0.5025641025641026,0.5025641025641026
98,Bullfight-watching day trip down to Tijuana,205,199,99,0.49748743718592964,0.48292682926829267
99,BKFC pay-per-view watch party with cigars and steaks,209,209,118,0.5645933014354066,0.5645933014354066
