activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
46,Betting on horses at Santa Anita,202,201,86,0.42786069651741293,0.42574257425742573
47,Paintball day in Sun Valley,181,181,87,0.48066298342541436,0.48066298342541436
48,Airsoft battle at Tac City in Fullerton,204,204,101,0.4950980392156863,0.4950980392156863
49,Off-road OHV day in Hungry Valley,216,215,100,0.46511627906976744,0.46296296296296297
50,Race car experience at Willow Springs,194,194,100,0.5154639175257731,0.5154639175257731
51,Cliff jumping at Malibu's coves,197,197,109,0.5532994923857868,0.5532994923857868
52,Sport fishing for tuna out of San Pedro,208,208,103,0.4951923076923077,0.4951923076923077
53,Spearfishing trip at Catalina,195,195,97,0.49743589743589745,0.49743589743589745
54,MMA pay-per-view watch party with cigars and whiskey,182,182,94,0.5164835164835165,0.5164835164835165
55,Hollywood club crawl on Sunset Strip,180,179,95,0.5307262569832403,0.5277777777777778
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,195,115,0.5897435897435898,0.5897435897435898
57,Bottle service at a Hollywood nightclub,198,197,93,0.4720812182741117,0.4696969696969697
58,Sunday service at a Calvary Chapel megachurch,200,199,97,0.48743718592964824,0.485
59,Tour the Reagan Presidential Library,190,190,104,0.5473684210526316,0.5473684210526316
60,Tour the Nixon Presidential Library,190,189,95,0.5026455026455027,0.5
61,Skydiving over Perris,179,179,81,0.45251396648044695,0.45251396648044695
62,Lambo rental for a Mulholland canyon run,158,158,76,0.4810126582278481,0.4810126582278481
63,Drive down to Tijuana for tacos and clubbing,210,209,100,0.4784688995215311,0.47619047619047616
64,Tour Forest Lawn for celebrity graves,211,208,94,0.4519230769230769,0.44549763033175355
65,Manson-murders true-crime walking tour of Beverly Hills,188,187,94,0.5026737967914439,0.5
66,Boxing sparring class at a Wild Card-style gym,206,205,100,0.4878048780487805,0.4854368932038835
67,Day-drinking on a Marina del Rey booze cruise,186,185,98,0.5297297297297298,0.5268817204301075
68,Craps night at the Hustler Casino in Gardena,201,201,113,0.5621890547263682,0.5621890547263682
69,Pole-dancing fitness class for the bachelor party,191,191,89,0.46596858638743455,0.46596858638743455
70,Hunting deer in the San Gabriel Mountains,206,182,95,0.521978021978022,0.46116504854368934
71,Hunting a at a ranch near Tejon,207,207,99,0.4782608695652174,0.4782608695652174
72,Coyote hunting in the Antelope Valley,203,203,102,0.5024630541871922,0.5024630541871922
73,Dove hunting opening day in the Imperial Valley,236,236,124,0.5254237288135594,0.5254237288135594
74,Bear hunting in the Los Padres National Forest,202,172,84,0.4883720930232558,0.4158415841584158
75,Wild pig hunt at a ranch near Paso Robles,180,180,101,0.5611111111111111,0.5611111111111111
76,Tactical rifle class with AR-15s at Burro Canyon,220,220,108,0.4909090909090909,0.4909090909090909
77,Indoor pistol range day at the LA Gun Club,202,201,96,0.47761194029850745,0.4752475247524752
78,Trap and skeet shooting at Triple B Clays,228,228,128,0.5614035087719298,0.5614035087719298
79,Concealed-carry training day in the high desert,215,215,108,0.5023255813953489,0.5023255813953489
80,Visit a gun show at the Pomona Fairplex,209,209,105,0.5023923444976076,0.5023923444976076
81,Falconry hunting outing in the Antelope Valley,201,201,102,0.5074626865671642,0.5074626865671642
82,Slaughterhouse tour and butchery class in Vernon,198,196,92,0.46938775510204084,0.46464646464646464
83,Industry Hills professional rodeo,201,200,89,0.445,0.4427860696517413
84,Pro Bull Riding event at the Honda Center,195,195,81,0.4153846153846154,0.4153846153846154
85,Attending a Trump rally in Huntington Beach,191,191,96,0.5026178010471204,0.5026178010471204
86,Attending a pro-Palestine protest at UCLA,187,187,95,0.5080213903743316,0.5080213903743316
87,Attending a pro-Israel rally in Beverly Hills,196,196,94,0.47959183673469385,0.47959183673469385
88,Joining an anti-abortion march at the Federal Building,186,185,90,0.4864864864864865,0.4838709677419355
89,Joining a Defund-the-Police march in DTLA,202,202,98,0.48514851485148514,0.48514851485148514
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,125,0.5841121495327103,0.5841121495327103
91,Sitting in on a Scientology orientation in Hollywood,206,206,94,0.4563106796116505,0.4563106796116505
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,175,85,0.4857142857142857,0.46195652173913043
93,Latin Mass at the LA Cathedral followed by cigars,230,230,119,0.5173913043478261,0.5173913043478261
94,Day at the Museum of Death in Hollywood,196,196,83,0.42346938775510207,0.42346938775510207
95,Strip club crawl in the City of Industry,188,188,87,0.4627659574468085,0.4627659574468085
96,Adult-film studio tour in the San Fernando Valley,173,173,90,0.5202312138728323,0.5202312138728323
97,Charreada at Pico Rivera Sports Arena,195,194,90,0.4639175257731959,0.46153846153846156
98,Bullfight-watching day trip down to Tijuana,205,204,115,0.5637254901960784,0.5609756097560976
99,BKFC pay-per-view watch party with cigars and steaks,209,209,103,0.49282296650717705,0.49282296650717705
