activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
39,Day trip up to Santa Barbara,20,20,10,0.5,0.5
40,Bottomless brunch in West Hollywood,21,21,14,0.6666666666666666,0.6666666666666666
41,Wine tasting in Malibu,18,18,8,0.4444444444444444,0.4444444444444444
42,Bar crawl on Abbot Kinney in Venice,17,17,10,0.5882352941176471,0.5882352941176471
43,Cannabis tasting at a licensed West Hollywood consumption lounge,25,25,12,0.48,0.48
44,Poker night at the Bicycle Casino in Bell Gardens,23,23,14,0.6086956521739131,0.6086956521739131
45,Day at Hollywood Park Casino,30,29,17,0.5862068965517241,0.5666666666666667
46,Betting on horses at Santa Anita,19,19,9,0.47368421052631576,0.47368421052631576
47,Paintball day in Sun Valley,15,15,10,0.6666666666666666,0.6666666666666666
48,Airsoft battle at Tac City in Fullerton,19,19,10,0.5263157894736842,0.5263157894736842
49,Off-road OHV day in Hungry Valley,32,32,14,0.4375,0.4375
50,Race car experience at Willow Springs,18,17,11,0.6470588235294118,0.6111111111111112
51,Cliff jumping at Malibu's coves,18,18,14,0.7777777777777778,0.7777777777777778
52,Sport fishing for tuna out of San Pedro,19,19,13,0.6842105263157895,0.6842105263157895
53,Spearfishing trip at Catalina,17,17,10,0.5882352941176471,0.5882352941176471
54,MMA pay-per-view watch party with cigars and whiskey,16,16,10,0.625,0.625
55,Hollywood club crawl on Sunset Strip,16,16,7,0.4375,0.4375
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,21,21,8,0.38095238095238093,0.38095238095238093
57,Bottle service at a Hollywood nightclub,21,21,4,0.19047619047619047,0.19047619047619047
58,Sunday service at a Calvary Chapel megachurch,20,20,7,0.35,0.35
59,Tour the Reagan Presidential Library,14,14,10,0.7142857142857143,0.7142857142857143
60,Tour the Nixon Presidential Library,21,21,13,0.6190476190476191,0.6190476190476191
61,Skydiving over Perris,25,24,17,0.7083333333333334,0.68
62,Lambo rental for a Mulholland canyon run,14,14,4,0.2857142857142857,0.2857142857142857
63,Drive down to Tijuana for tacos and clubbing,24,24,5,0.20833333333333334,0.20833333333333334
64,Tour Forest Lawn for celebrity graves,16,16,9,0.5625,0.5625
65,Manson-murders true-crime walking tour of Beverly Hills,24,24,9,0.375,0.375
66,Boxing sparring class at a Wild Card-style gym,24,24,8,0.3333333333333333,0.3333333333333333
67,Day-drinking on a Marina del Rey booze cruise,20,20,16,0.8,0.8
68,Craps night at the Hustler Casino in Gardena,20,20,8,0.4,0.4
69,Pole-dancing fitness class for the bachelor party,21,21,6,0.2857142857142857,0.2857142857142857
70,Hunting deer in the San Gabriel Mountains,17,16,4,0.25,0.23529411764705882
71,Hunting wild boar at a ranch near Tejon,24,24,8,0.3333333333333333,0.3333333333333333
72,Coyote hunting in the Antelope Valley,21,21,10,0.47619047619047616,0.47619047619047616
73,Dove hunting opening day in the Imperial Valley,17,17,2,0.11764705882352941,0.11764705882352941
74,Bear hunting in the Los Padres National Forest,25,21,6,0.2857142857142857,0.24
75,Wild pig hunt at a ranch near Paso Robles,14,14,2,0.14285714285714285,0.14285714285714285
76,Tactical rifle class with AR-15s at Burro Canyon,20,20,2,0.1,0.1
77,Indoor pistol range day at the LA Gun Club,20,20,6,0.3,0.3
78,Trap and skeet shooting at Triple B Clays,25,25,18,0.72,0.72
79,Concealed-carry training day in the high desert,15,15,5,0.3333333333333333,0.3333333333333333
80,Visit a gun show at the Pomona Fairplex,26,26,5,0.19230769230769232,0.19230769230769232
81,Falconry hunting outing in the Antelope Valley,25,25,8,0.32,0.32
82,Slaughterhouse tour and butchery class in Vernon,20,20,8,0.4,0.4
83,Industry Hills professional rodeo,10,10,4,0.4,0.4
84,Pro Bull Riding event at the Honda Center,22,22,14,0.6363636363636364,0.6363636363636364
85,Attending a Trump rally in Huntington Beach,13,13,2,0.15384615384615385,0.15384615384615385
86,Attending a pro-Palestine protest at UCLA,23,23,12,0.5217391304347826,0.5217391304347826
87,Attending a pro-Israel rally in Beverly Hills,29,29,6,0.20689655172413793,0.20689655172413793
88,Joining an anti-abortion march at the Federal Building,13,13,5,0.38461538461538464,0.38461538461538464
89,Joining a Defund-the-Police march in DTLA,24,24,6,0.25,0.25
90,Joining a Pro-Police rally outside LAPD headquarters,27,27,15,0.5555555555555556,0.5555555555555556
91,Sitting in on a Scientology orientation in Hollywood,21,21,7,0.3333333333333333,0.3333333333333333
92,Pro-life sidewalk counseling outside a Planned Parenthood,18,18,5,0.2777777777777778,0.2777777777777778
93,Latin Mass at the LA Cathedral followed by cigars,21,21,10,0.47619047619047616,0.47619047619047616
94,Day at the Museum of Death in Hollywood,19,19,11,0.5789473684210527,0.5789473684210527
95,Strip club crawl in the City of Industry,20,20,9,0.45,0.45
96,Adult-film studio tour in the San Fernando Valley,18,18,6,0.3333333333333333,0.3333333333333333
97,Charreada at Pico Rivera Sports Arena,26,26,14,0.5384615384615384,0.5384615384615384
98,Bullfight-watching day trip down to Tijuana,19,19,12,0.631578947368421,0.631578947368421
99,BKFC pay-per-view watch party with cigars and steaks,17,17,8,0.47058823529411764,0.47058823529411764
