activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
50,Race car experience at Willow Springs,48,48,27,0.5625,0.5625
51,Cliff jumping at Malibu's coves,39,39,25,0.6410256410256411,0.6410256410256411
52,Sport fishing for tuna out of San Pedro,46,45,23,0.5111111111111111,0.5
53,Spearfishing trip at Catalina,45,45,22,0.4888888888888889,0.4888888888888889
54,MMA pay-per-view watch party with cigars and whiskey,49,49,24,0.4897959183673469,0.4897959183673469
55,Hollywood club crawl on Sunset Strip,44,43,23,0.5348837209302325,0.5227272727272727
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,52,52,27,0.5192307692307693,0.5192307692307693
57,Bottle service at a Hollywood nightclub,53,53,29,0.5471698113207547,0.5471698113207547
58,Sunday service at a Calvary Chapel megachurch,47,45,18,0.4,0.3829787234042553
59,Tour the Reagan Presidential Library,45,45,22,0.4888888888888889,0.4888888888888889
60,Tour the Nixon Presidential Library,37,36,20,0.5555555555555556,0.5405405405405406
61,Skydiving over Perris,54,54,31,0.5740740740740741,0.5740740740740741
62,Lambo rental for a Mulholland canyon run,44,44,26,0.5909090909090909,0.5909090909090909
63,Drive down to Tijuana for tacos and clubbing,55,54,29,0.5370370370370371,0.5272727272727272
64,Tour Forest Lawn for celebrity graves,42,42,24,0.5714285714285714,0.5714285714285714
65,Manson-murders true-crime walking tour of Beverly Hills,55,51,23,0.45098039215686275,0.41818181818181815
66,Boxing sparring class at a Wild Card-style gym,57,55,26,0.4727272727272727,0.45614035087719296
67,Day-drinking on a Marina del Rey booze cruise,50,50,28,0.56,0.56
68,Craps night at the Hustler Casino in Gardena,60,60,22,0.36666666666666664,0.36666666666666664
69,Pole-dancing fitness class for the bachelor party,52,51,28,0.5490196078431373,0.5384615384615384
70,Hunting deer in the San Gabriel Mountains,43,41,21,0.5121951219512195,0.4883720930232558
71,Hunting a at a ranch near Tejon,57,53,34,0.6415094339622641,0.5964912280701754
72,Coyote hunting in the Antelope Valley,53,52,31,0.5961538461538461,0.5849056603773585
73,Dove hunting opening day in the Imperial Valley,48,45,24,0.5333333333333333,0.5
74,Bear hunting in the Los Padres National Forest,45,44,23,0.5227272727272727,0.5111111111111111
75,Wild pig hunt at a ranch near Paso Robles,49,48,23,0.4791666666666667,0.46938775510204084
76,Tactical rifle class with AR-15s at Burro Canyon,49,47,26,0.5531914893617021,0.5306122448979592
77,Indoor pistol range day at the LA Gun Club,57,57,29,0.5087719298245614,0.5087719298245614
78,Trap and skeet shooting at Triple B Clays,56,56,29,0.5178571428571429,0.5178571428571429
79,Concealed-carry training day in the high desert,52,49,23,0.46938775510204084,0.4423076923076923
80,Visit a gun show at the Pomona Fairplex,56,54,27,0.5,0.48214285714285715
81,Falconry hunting outing in the Antelope Valley,54,54,27,0.5,0.5
82,Slaughterhouse tour and butchery class in Vernon,43,42,17,0.40476190476190477,0.3953488372093023
83,Industry Hills professional rodeo,52,51,33,0.6470588235294118,0.6346153846153846
84,Pro Bull Riding event at the Honda Center,53,53,30,0.5660377358490566,0.5660377358490566
85,Attending a Trump rally in Huntington Beach,49,44,24,0.5454545454545454,0.4897959183673469
86,Attending a pro-Palestine protest at UCLA,58,53,25,0.4716981132075472,0.43103448275862066
87,Attending a pro-Israel rally in Beverly Hills,48,45,25,0.5555555555555556,0.5208333333333334
88,Joining an anti-abortion march at the Federal Building,39,34,13,0.38235294117647056,0.3333333333333333
89,Joining a Defund-the-Police march in DTLA,46,42,17,0.40476190476190477,0.3695652173913043
90,Joining a Pro-Police rally outside LAPD headquarters,59,52,27,0.5192307692307693,0.4576271186440678
91,Sitting in on a Scientology orientation in Hollywood,52,51,25,0.49019607843137253,0.4807692307692308
92,Pro-life sidewalk counseling outside a Planned Parenthood,44,35,19,0.5428571428571428,0.4318181818181818
93,Latin Mass at the LA Cathedral followed by cigars,52,50,30,0.6,0.5769230769230769
94,Day at the Museum of Death in Hollywood,53,53,22,0.41509433962264153,0.41509433962264153
95,Strip club crawl in the City of Industry,41,39,18,0.46153846153846156,0.43902439024390244
96,Adult-film studio tour in the San Fernando Valley,39,36,18,0.5,0.46153846153846156
97,Charreada at Pico Rivera Sports Arena,56,56,29,0.5178571428571429,0.5178571428571429
98,Bullfight-watching day trip down to Tijuana,46,41,18,0.43902439024390244,0.391304347826087
99,BKFC pay-per-view watch party with cigars and steaks,45,45,27,0.6,0.6
