activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
49,Off-road OHV day in Hungry Valley,216,208,146,0.7019230769230769,0.6759259259259259
50,Race car experience at Willow Springs,194,184,153,0.8315217391304348,0.788659793814433
51,Cliff jumping at Malibu's coves,197,139,2,0.014388489208633094,0.01015228426395939
52,Sport fishing for tuna out of San Pedro,208,203,155,0.7635467980295566,0.7451923076923077
53,Spearfishing trip at Catalina,195,194,148,0.7628865979381443,0.7589743589743589
54,MMA pay-per-view watch party with cigars and whiskey,182,173,46,0.2658959537572254,0.25274725274725274
55,Hollywood club crawl on Sunset Strip,180,170,63,0.37058823529411766,0.35
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,186,43,0.23118279569892472,0.2205128205128205
57,Bottle service at a Hollywood nightclub,198,191,51,0.2670157068062827,0.25757575757575757
58,Sunday service at a Calvary Chapel megachurch,200,194,60,0.30927835051546393,0.3
59,Tour the Reagan Presidential Library,190,184,79,0.42934782608695654,0.41578947368421054
60,Tour the Nixon Presidential Library,190,186,95,0.510752688172043,0.5
61,Skydiving over Perris,179,174,98,0.5632183908045977,0.547486033519553
62,Lambo rental for a Mulholland canyon run,158,151,16,0.10596026490066225,0.10126582278481013
63,Drive down to Tijuana for tacos and clubbing,210,206,73,0.35436893203883496,0.3476190476190476
64,Tour Forest Lawn for celebrity graves,211,200,100,0.5,0.47393364928909953
65,Manson-murders true-crime walking tour of Beverly Hills,188,180,58,0.32222222222222224,0.30851063829787234
66,Boxing sparring class at a Wild Card-style gym,206,197,53,0.26903553299492383,0.25728155339805825
67,Day-drinking on a Marina del Rey booze cruise,186,179,75,0.41899441340782123,0.4032258064516129
68,Craps night at the Hustler Casino in Gardena,201,194,55,0.28350515463917525,0.2736318407960199
69,Pole-dancing fitness class for the bachelor party,191,183,147,0.8032786885245902,0.7696335078534031
70,Hunting deer in the San Gabriel Mountains,206,150,1,0.006666666666666667,0.0048543689320388345
71,Hunting a at a ranch near Tejon,207,194,24,0.12371134020618557,0.11594202898550725
72,Coyote hunting in the Antelope Valley,203,156,1,0.00641025641025641,0.0049261083743842365
73,Dove hunting opening day in the Imperial Valley,236,232,35,0.15086206896551724,0.1483050847457627
74,Bear hunting in the Los Padres National Forest,202,108,0,0.0,0.0
75,Wild pig hunt at a ranch near Paso Robles,180,171,17,0.09941520467836257,0.09444444444444444
76,Tactical rifle class with AR-15s at Burro Canyon,220,131,3,0.022900763358778626,0.013636363636363636
77,Indoor pistol range day at the LA Gun Club,202,195,33,0.16923076923076924,0.16336633663366337
78,Trap and skeet shooting at Triple B Clays,228,222,82,0.36936936936936937,0.35964912280701755
79,Concealed-carry training day in the high desert,215,191,30,0.15706806282722513,0.13953488372093023
80,Visit a gun show at the Pomona Fairplex,209,197,20,0.10152284263959391,0.09569377990430622
81,Falconry hunting outing in the Antelope Valley,201,197,78,0.39593908629441626,0.3880597014925373
82,Slaughterhouse tour and butchery class in Vernon,198,184,45,0.24456521739130435,0.22727272727272727
83,Industry Hills professional rodeo,201,191,121,0.6335078534031413,0.6019900497512438
84,Pro Bull Riding event at the Honda Center,195,188,137,0.7287234042553191,0.7025641025641025
85,Attending a Trump rally in Huntington Beach,191,164,8,0.04878048780487805,0.041884816753926704
86,Attending a pro-Palestine protest at UCLA,187,122,12,0.09836065573770492,0.06417112299465241
87,Attending a pro-Israel rally in Beverly Hills,196,143,10,0.06993006993006994,0.05102040816326531
88,Joining an anti-abortion march at the Federal Building,186,70,2,0.02857142857142857,0.010752688172043012
89,Joining a Defund-the-Police march in DTLA,202,130,9,0.06923076923076923,0.04455445544554455
90,Joining a Pro-Police rally outside LAPD headquarters,214,136,6,0.04411764705882353,0.028037383177570093
91,Sitting in on a Scientology orientation in Hollywood,206,203,49,0.2413793103448276,0.23786407766990292
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,143,3,0.02097902097902098,0.016304347826086956
93,Latin Mass at the LA Cathedral followed by cigars,230,228,87,0.3815789473684211,0.3782608695652174
94,Day at the Museum of Death in Hollywood,196,188,75,0.39893617021276595,0.3826530612244898
95,Strip club crawl in the City of Industry,188,178,30,0.16853932584269662,0.1595744680851064
96,Adult-film studio tour in the San Fernando Valley,173,172,39,0.22674418604651161,0.2254335260115607
97,Charreada at Pico Rivera Sports Arena,195,191,168,0.8795811518324608,0.8615384615384616
98,Bullfight-watching day trip down to Tijuana,205,90,10,0.1111111111111111,0.04878048780487805
99,BKFC pay-per-view watch party with cigars and steaks,209,196,71,0.3622448979591837,0.3397129186602871
