activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
31,Mini-golf in Old Pasadena,209,184,68,0.3695652173913043,0.3253588516746411
32,Sawtelle ramen crawl on the Westside,189,168,94,0.5595238095238095,0.4973544973544973
33,Thai Town dinner crawl,205,185,104,0.5621621621621622,0.5073170731707317
34,Olvera Street tacos and walking tour,197,175,99,0.5657142857142857,0.5025380710659898
35,Petersen Automotive Museum on Wilshire,217,200,103,0.515,0.47465437788018433
36,California Science Center to see the Endeavour,157,143,98,0.6853146853146853,0.6242038216560509
37,The Huntington gardens in San Marino,210,182,125,0.6868131868131868,0.5952380952380952
38,Griffith Observatory at night,177,153,110,0.7189542483660131,0.6214689265536724
39,Day trip up to Santa Barbara,207,191,97,0.5078534031413613,0.46859903381642515
40,Bottomless brunch in West Hollywood,192,168,67,0.39880952380952384,0.3489583333333333
41,Wine tasting in Malibu,200,187,97,0.5187165775401069,0.485
42,Bar crawl on Abbot Kinney in Venice,218,194,91,0.4690721649484536,0.41743119266055045
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,189,107,0.5661375661375662,0.5023474178403756
44,Poker night at the Bicycle Casino in Bell Gardens,187,168,71,0.4226190476190476,0.37967914438502676
45,Day at Hollywood Park Casino,220,203,53,0.26108374384236455,0.2409090909090909
46,Betting on horses at Santa Anita,202,189,116,0.6137566137566137,0.5742574257425742
47,Paintball day in Sun Valley,181,172,107,0.622093023255814,0.5911602209944752
48,Airsoft battle at Tac City in Fullerton,204,186,113,0.6075268817204301,0.553921568627451
49,Off-road OHV day in Hungry Valley,216,202,131,0.6485148514851485,0.6064814814814815
50,Race car experience at Willow Springs,194,176,132,0.75,0.6804123711340206
51,Cliff jumping at Malibu's coves,197,137,52,0.3795620437956204,0.2639593908629442
52,Sport fishing for tuna out of San Pedro,208,197,146,0.7411167512690355,0.7019230769230769
53,Spearfishing trip at Catalina,195,182,138,0.7582417582417582,0.7076923076923077
54,MMA pay-per-view watch party with cigars and whiskey,182,171,87,0.5087719298245614,0.47802197802197804
55,Hollywood club crawl on Sunset Strip,180,163,56,0.34355828220858897,0.3111111111111111
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,177,53,0.2994350282485876,0.2717948717948718
57,Bottle service at a Hollywood nightclub,198,177,44,0.24858757062146894,0.2222222222222222
58,Sunday service at a Calvary Chapel megachurch,200,171,65,0.38011695906432746,0.325
59,Tour the Reagan Presidential Library,190,176,74,0.42045454545454547,0.3894736842105263
60,Tour the Nixon Presidential Library,190,170,59,0.34705882352941175,0.3105263157894737
61,Skydiving over Perris,179,161,118,0.7329192546583851,0.659217877094972
62,Lambo rental for a Mulholland canyon run,158,146,94,0.6438356164383562,0.5949367088607594
63,Drive down to Tijuana for tacos and clubbing,210,188,76,0.40425531914893614,0.3619047619047619
64,Tour Forest Lawn for celebrity graves,211,192,76,0.3958333333333333,0.36018957345971564
65,Manson-murders true-crime walking tour of Beverly Hills,188,170,39,0.22941176470588234,0.2074468085106383
66,Boxing sparring class at a Wild Card-style gym,206,197,108,0.5482233502538071,0.5242718446601942
67,Day-drinking on a Marina del Rey booze cruise,186,172,99,0.5755813953488372,0.532258064516129
68,Craps night at the Hustler Casino in Gardena,201,188,102,0.5425531914893617,0.5074626865671642
69,Pole-dancing fitness class for the bachelor party,191,177,130,0.7344632768361582,0.680628272251309
70,Hunting deer in the San Gabriel Mountains,206,33,9,0.2727272727272727,0.043689320388349516
71,Hunting a at a ranch near Tejon,207,183,45,0.2459016393442623,0.21739130434782608
72,Coyote hunting in the Antelope Valley,203,113,26,0.23008849557522124,0.12807881773399016
73,Dove hunting opening day in the Imperial Valley,236,217,92,0.423963133640553,0.3898305084745763
74,Bear hunting in the Los Padres National Forest,202,15,7,0.4666666666666667,0.034653465346534656
75,Wild pig hunt at a ranch near Paso Robles,180,161,54,0.33540372670807456,0.3
76,Tactical rifle class with AR-15s at Burro Canyon,220,203,115,0.5665024630541872,0.5227272727272727
77,Indoor pistol range day at the LA Gun Club,202,186,84,0.45161290322580644,0.4158415841584158
78,Trap and skeet shooting at Triple B Clays,228,220,128,0.5818181818181818,0.5614035087719298
79,Concealed-carry training day in the high desert,215,180,85,0.4722222222222222,0.3953488372093023
80,Visit a gun show at the Pomona Fairplex,209,200,80,0.4,0.3827751196172249
81,Falconry hunting outing in the Antelope Valley,201,193,132,0.6839378238341969,0.6567164179104478
82,Slaughterhouse tour and butchery class in Vernon,198,177,51,0.288135593220339,0.25757575757575757
83,Industry Hills professional rodeo,201,187,117,0.6256684491978609,0.582089552238806
84,Pro Bull Riding event at the Honda Center,195,182,97,0.532967032967033,0.49743589743589745
85,Attending a Trump rally in Huntington Beach,191,141,18,0.1276595744680851,0.09424083769633508
86,Attending a pro-Palestine protest at UCLA,187,124,24,0.1935483870967742,0.12834224598930483
87,Attending a pro-Israel rally in Beverly Hills,196,120,14,0.11666666666666667,0.07142857142857142
88,Joining an anti-abortion march at the Federal Building,186,104,11,0.10576923076923077,0.05913978494623656
89,Joining a Defund-the-Police march in DTLA,202,142,23,0.1619718309859155,0.11386138613861387
90,Joining a Pro-Police rally outside LAPD headquarters,214,146,34,0.2328767123287671,0.1588785046728972
91,Sitting in on a Scientology orientation in Hollywood,206,119,15,0.12605042016806722,0.07281553398058252
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,49,10,0.20408163265306123,0.05434782608695652
93,Latin Mass at the LA Cathedral followed by cigars,230,227,132,0.5814977973568282,0.5739130434782609
94,Day at the Museum of Death in Hollywood,196,183,67,0.366120218579235,0.34183673469387754
95,Strip club crawl in the City of Industry,188,161,32,0.19875776397515527,0.1702127659574468
96,Adult-film studio tour in the San Fernando Valley,173,147,29,0.19727891156462585,0.1676300578034682
97,Charreada at Pico Rivera Sports Arena,195,188,148,0.7872340425531915,0.7589743589743589
98,Bullfight-watching day trip down to Tijuana,205,52,9,0.17307692307692307,0.04390243902439024
99,BKFC pay-per-view watch party with cigars and steaks,209,188,106,0.5638297872340425,0.507177033492823
