activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
74,Bear hunting in the Los Padres National Forest,202,87,4,0.04597701149425287,0.019801980198019802
75,Wild pig hunt at a ranch near Paso Robles,180,176,33,0.1875,0.18333333333333332
76,Tactical rifle class with AR-15s at Burro Canyon,220,209,80,0.3827751196172249,0.36363636363636365
77,Indoor pistol range day at the LA Gun Club,202,197,64,0.3248730964467005,0.31683168316831684
78,Trap and skeet shooting at Triple B Clays,228,218,128,0.5871559633027523,0.5614035087719298
79,Concealed-carry training day in the high desert,215,205,43,0.2097560975609756,0.2
80,Visit a gun show at the Pomona Fairplex,209,183,20,0.1092896174863388,0.09569377990430622
81,Falconry hunting outing in the Antelope Valley,201,196,137,0.6989795918367347,0.681592039800995
82,Slaughterhouse tour and butchery class in Vernon,198,191,59,0.3089005235602094,0.29797979797979796
83,Industry Hills professional rodeo,201,195,112,0.5743589743589743,0.5572139303482587
84,Pro Bull Riding event at the Honda Center,195,189,130,0.6878306878306878,0.6666666666666666
85,Attending a Trump rally in Huntington Beach,191,188,10,0.05319148936170213,0.05235602094240838
86,Attending a pro-Palestine protest at UCLA,187,179,17,0.09497206703910614,0.09090909090909091
87,Attending a pro-Israel rally in Beverly Hills,196,193,11,0.05699481865284974,0.05612244897959184
88,Joining an anti-abortion march at the Federal Building,186,183,6,0.03278688524590164,0.03225806451612903
89,Joining a Defund-the-Police march in DTLA,202,198,23,0.11616161616161616,0.11386138613861387
90,Joining a Pro-Police rally outside LAPD headquarters,214,211,10,0.04739336492890995,0.04672897196261682
91,Sitting in on a Scientology orientation in Hollywood,206,204,43,0.2107843137254902,0.2087378640776699
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,175,1,0.005714285714285714,0.005434782608695652
93,Latin Mass at the LA Cathedral followed by cigars,230,223,92,0.4125560538116592,0.4
94,Day at the Museum of Death in Hollywood,196,195,84,0.4307692307692308,0.42857142857142855
95,Strip club crawl in the City of Industry,188,187,32,0.1711229946524064,0.1702127659574468
96,Adult-film studio tour in the San Fernando Valley,173,172,28,0.16279069767441862,0.16184971098265896
97,Charreada at Pico Rivera Sports Arena,195,189,147,0.7777777777777778,0.7538461538461538
98,Bullfight-watching day trip down to Tijuana,205,155,6,0.03870967741935484,0.02926829268292683
99,BKFC pay-per-view watch party with cigars and steaks,209,202,127,0.6287128712871287,0.6076555023923444
