activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
35,Petersen Automotive Museum on Wilshire,217,217,122,0.5622119815668203,0.5622119815668203
36,California Science Center to see the Endeavour,157,157,83,0.5286624203821656,0.5286624203821656
37,The Huntington gardens in San Marino,210,210,119,0.5666666666666667,0.5666666666666667
38,Griffith Observatory at night,177,177,105,0.5932203389830508,0.5932203389830508
39,Day trip up to Santa Barbara,207,207,98,0.47342995169082125,0.47342995169082125
40,Bottomless brunch in West Hollywood,192,192,107,0.5572916666666666,0.5572916666666666
41,Wine tasting in Malibu,200,200,105,0.525,0.525
42,Bar crawl on Abbot Kinney in Venice,218,218,107,0.4908256880733945,0.4908256880733945
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,213,107,0.5023474178403756,0.5023474178403756
44,Poker night at the Bicycle Casino in Bell Gardens,187,187,91,0.48663101604278075,0.48663101604278075
45,Day at Hollywood Park Casino,220,220,99,0.45,0.45
46,Betting on horses at Santa Anita,202,202,109,0.5396039603960396,0.5396039603960396
47,Paintball day in Sun Valley,181,181,100,0.5524861878453039,0.5524861878453039
48,Airsoft battle at Tac City in Fullerton,204,204,114,0.5588235294117647,0.5588235294117647
49,Off-road OHV day in Hungry Valley,216,216,100,0.46296296296296297,0.46296296296296297
50,Race car experience at Willow Springs,194,194,95,0.4896907216494845,0.4896907216494845
51,Cliff jumping at Malibu's coves,197,197,71,0.3604060913705584,0.3604060913705584
52,Sport fishing for tuna out of San Pedro,208,208,102,0.49038461538461536,0.49038461538461536
53,Spearfishing trip at Catalina,195,195,105,0.5384615384615384,0.5384615384615384
54,MMA pay-per-view watch party with cigars and whiskey,182,182,90,0.4945054945054945,0.4945054945054945
55,Hollywood club crawl on Sunset Strip,180,180,93,0.5166666666666667,0.5166666666666667
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,195,106,0.5435897435897435,0.5435897435897435
57,Bottle service at a Hollywood nightclub,198,198,106,0.5353535353535354,0.5353535353535354
58,Sunday service at a Calvary Chapel megachurch,200,200,109,0.545,0.545
59,Tour the Reagan Presidential Library,190,190,94,0.49473684210526314,0.49473684210526314
60,Tour the Nixon Presidential Library,190,190,86,0.45263157894736844,0.45263157894736844
61,Skydiving over Perris,179,179,94,0.5251396648044693,0.5251396648044693
62,Lambo rental for a Mulholland canyon run,158,158,70,0.4430379746835443,0.4430379746835443
63,Drive down to Tijuana for tacos and clubbing,210,210,117,0.5571428571428572,0.5571428571428572
64,Tour Forest Lawn for celebrity graves,211,211,99,0.46919431279620855,0.46919431279620855
65,Manson-murders true-crime walking tour of Beverly Hills,188,188,86,0.4574468085106383,0.4574468085106383
66,Boxing sparring class at a Wild Card-style gym,206,206,108,0.5242718446601942,0.5242718446601942
67,Day-drinking on a Marina del Rey booze cruise,186,186,95,0.510752688172043,0.510752688172043
68,Craps night at the Hustler Casino in Gardena,201,201,97,0.48258706467661694,0.48258706467661694
69,Pole-dancing fitness class for the bachelor party,191,191,104,0.5445026178010471,0.5445026178010471
70,Hunting deer in the San Gabriel Mountains,206,206,66,0.32038834951456313,0.32038834951456313
71,Hunting a at a ranch near Tejon,207,205,90,0.43902439024390244,0.43478260869565216
72,Coyote hunting in the Antelope Valley,203,203,63,0.3103448275862069,0.3103448275862069
73,Dove hunting opening day in the Imperial Valley,236,236,99,0.4194915254237288,0.4194915254237288
74,Bear hunting in the Los Padres National Forest,202,202,70,0.3465346534653465,0.3465346534653465
75,Wild pig hunt at a ranch near Paso Robles,180,180,92,0.5111111111111111,0.5111111111111111
76,Tactical rifle class with AR-15s at Burro Canyon,220,218,117,0.536697247706422,0.5318181818181819
77,Indoor pistol range day at the LA Gun Club,202,202,95,0.47029702970297027,0.47029702970297027
78,Trap and skeet shooting at Triple B Clays,228,228,111,0.4868421052631579,0.4868421052631579
79,Concealed-carry training day in the high desert,215,214,112,0.5233644859813084,0.5209302325581395
80,Visit a gun show at the Pomona Fairplex,209,209,100,0.4784688995215311,0.4784688995215311
81,Falconry hunting outing in the Antelope Valley,201,201,93,0.4626865671641791,0.4626865671641791
82,Slaughterhouse tour and butchery class in Vernon,198,198,100,0.5050505050505051,0.5050505050505051
83,Industry Hills professional rodeo,201,201,108,0.5373134328358209,0.5373134328358209
84,Pro Bull Riding event at the Honda Center,195,195,101,0.517948717948718,0.517948717948718
85,Attending a Trump rally in Huntington Beach,191,191,89,0.46596858638743455,0.46596858638743455
86,Attending a pro-Palestine protest at UCLA,187,187,91,0.48663101604278075,0.48663101604278075
87,Attending a pro-Israel rally in Beverly Hills,196,196,101,0.5153061224489796,0.5153061224489796
88,Joining an anti-abortion march at the Federal Building,186,186,83,0.44623655913978494,0.44623655913978494
89,Joining a Defund-the-Police march in DTLA,202,202,102,0.504950495049505,0.504950495049505
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,93,0.43457943925233644,0.43457943925233644
91,Sitting in on a Scientology orientation in Hollywood,206,206,106,0.5145631067961165,0.5145631067961165
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,183,85,0.4644808743169399,0.46195652173913043
93,Latin Mass at the LA Cathedral followed by cigars,230,230,119,0.5173913043478261,0.5173913043478261
94,Day at the Museum of Death in Hollywood,196,196,84,0.42857142857142855,0.42857142857142855
95,Strip club crawl in the City of Industry,188,188,88,0.46808510638297873,0.46808510638297873
96,Adult-film studio tour in the San Fernando Valley,173,173,74,0.4277456647398844,0.4277456647398844
97,Charreada at Pico Rivera Sports Arena,195,195,100,0.5128205128205128,0.5128205128205128
98,Bullfight-watching day trip down to Tijuana,205,201,56,0.27860696517412936,0.2731707317073171
99,BKFC pay-per-view watch party with cigars and steaks,209,209,108,0.5167464114832536,0.5167464114832536
