activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
63,Drive down to Tijuana for tacos and clubbing,210,210,103,0.49047619047619045,0.49047619047619045
64,Tour Forest Lawn for celebrity graves,211,211,110,0.5213270142180095,0.5213270142180095
65,Manson-murders true-crime walking tour of Beverly Hills,188,188,52,0.2765957446808511,0.2765957446808511
66,Boxing sparring class at a Wild Card-style gym,206,206,95,0.46116504854368934,0.46116504854368934
67,Day-drinking on a Marina del Rey booze cruise,186,186,114,0.6129032258064516,0.6129032258064516
68,Craps night at the Hustler Casino in Gardena,201,201,116,0.5771144278606966,0.5771144278606966
69,Pole-dancing fitness class for the bachelor party,191,191,92,0.4816753926701571,0.4816753926701571
70,Hunting deer in the San Gabriel Mountains,206,200,13,0.065,0.06310679611650485
71,Hunting wild boar at a ranch near Tejon,207,207,46,0.2222222222222222,0.2222222222222222
72,Coyote hunting in the Antelope Valley,203,203,20,0.09852216748768473,0.09852216748768473
73,Dove hunting opening day in the Imperial Valley,236,236,51,0.21610169491525424,0.21610169491525424
74,Bear hunting in the Los Padres National Forest,202,192,6,0.03125,0.0297029702970297
75,Wild pig hunt at a ranch near Paso Robles,180,180,33,0.18333333333333332,0.18333333333333332
76,Tactical rifle class with AR-15s at Burro Canyon,220,220,57,0.2590909090909091,0.2590909090909091
77,Indoor pistol range day at the LA Gun Club,202,202,60,0.297029702970297,0.297029702970297
78,Trap and skeet shooting at Triple B Clays,228,228,139,0.6096491228070176,0.6096491228070176
79,Concealed-carry training day in the high desert,215,215,50,0.23255813953488372,0.23255813953488372
80,Visit a gun show at the Pomona Fairplex,209,209,31,0.14832535885167464,0.14832535885167464
81,Falconry hunting outing in the Antelope Valley,201,201,100,0.4975124378109453,0.4975124378109453
82,Slaughterhouse tour and butchery class in Vernon,198,197,90,0.45685279187817257,0.45454545454545453
83,Industry Hills professional rodeo,201,201,112,0.5572139303482587,0.5572139303482587
84,Pro Bull Riding event at the Honda Center,195,195,118,0.6051282051282051,0.6051282051282051
85,Attending a Trump rally in Huntington Beach,191,191,12,0.06282722513089005,0.06282722513089005
86,Attending a pro-Palestine protest at UCLA,187,187,29,0.15508021390374332,0.15508021390374332
87,Attending a pro-Israel rally in Beverly Hills,196,196,16,0.08163265306122448,0.08163265306122448
88,Joining an anti-abortion march at the Federal Building,186,186,10,0.053763440860215055,0.053763440860215055
89,Joining a Defund-the-Police march in DTLA,202,202,22,0.10891089108910891,0.10891089108910891
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,11,0.0514018691588785,0.0514018691588785
91,Sitting in on a Scientology orientation in Hollywood,206,206,50,0.24271844660194175,0.24271844660194175
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,181,6,0.03314917127071823,0.03260869565217391
93,Latin Mass at the LA Cathedral followed by cigars,230,230,115,0.5,0.5
94,Day at the Museum of Death in Hollywood,196,196,91,0.4642857142857143,0.4642857142857143
95,Strip club crawl in the City of Industry,188,187,43,0.22994652406417113,0.22872340425531915
96,Adult-film studio tour in the San Fernando Valley,173,173,45,0.26011560693641617,0.26011560693641617
97,Charreada at Pico Rivera Sports Arena,195,195,126,0.6461538461538462,0.6461538461538462
98,Bullfight-watching day trip down to Tijuana,205,204,37,0.18137254901960784,0.18048780487804877
99,BKFC pay-per-view watch party with cigars and steaks,209,209,100,0.4784688995215311,0.4784688995215311
