activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
72,Coyote hunting in the Antelope Valley,203,202,104,0.5148514851485149,0.5123152709359606
73,Dove hunting opening day in the Imperial Valley,236,236,121,0.5127118644067796,0.5127118644067796
74,Bear hunting in the Los Padres National Forest,202,173,88,0.5086705202312138,0.43564356435643564
75,Wild pig hunt at a ranch near Paso Robles,180,180,86,0.4777777777777778,0.4777777777777778
76,Tactical rifle class with AR-15s at Burro Canyon,220,219,124,0.5662100456621004,0.5636363636363636
77,Indoor pistol range day at the LA Gun Club,202,202,91,0.4504950495049505,0.4504950495049505
78,Trap and skeet shooting at Triple B Clays,228,227,123,0.5418502202643172,0.5394736842105263
79,Concealed-carry training day in the high desert,215,215,112,0.5209302325581395,0.5209302325581395
80,Visit a gun show at the Pomona Fairplex,209,209,99,0.47368421052631576,0.47368421052631576
81,Falconry hunting outing in the Antelope Valley,201,201,111,0.5522388059701493,0.5522388059701493
82,Slaughterhouse tour and butchery class in Vernon,198,196,90,0.45918367346938777,0.45454545454545453
83,Industry Hills professional rodeo,201,201,102,0.5074626865671642,0.5074626865671642
84,Pro Bull Riding event at the Honda Center,195,193,105,0.5440414507772021,0.5384615384615384
85,Attending a Trump rally in Huntington Beach,191,191,96,0.5026178010471204,0.5026178010471204
86,Attending a pro-Palestine protest at UCLA,187,187,92,0.4919786096256685,0.4919786096256685
87,Attending a pro-Israel rally in Beverly Hills,196,196,94,0.47959183673469385,0.47959183673469385
88,Joining an anti-abortion march at the Federal Building,186,183,87,0.47540983606557374,0.46774193548387094
89,Joining a Defund-the-Police march in DTLA,202,202,110,0.5445544554455446,0.5445544554455446
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,120,0.5607476635514018,0.5607476635514018
91,Sitting in on a Scientology orientation in Hollywood,206,205,107,0.5219512195121951,0.5194174757281553
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,162,82,0.5061728395061729,0.44565217391304346
93,Latin Mass at the LA Cathedral followed by cigars,230,230,110,0.4782608695652174,0.4782608695652174
94,Day at the Museum of Death in Hollywood,196,196,90,0.45918367346938777,0.45918367346938777
95,Strip club crawl in the City of Industry,188,188,88,0.46808510638297873,0.46808510638297873
96,Adult-film studio tour in the San Fernando Valley,173,173,94,0.5433526011560693,0.5433526011560693
97,Charreada at Pico Rivera Sports Arena,195,194,105,0.5412371134020618,0.5384615384615384
98,Bullfight-watching day trip down to Tijuana,205,201,104,0.5174129353233831,0.5073170731707317
99,BKFC pay-per-view watch party with cigars and steaks,209,209,98,0.4688995215311005,0.4688995215311005
