activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
67,Day-drinking on a Marina del Rey booze cruise,186,186,104,0.5591397849462365,0.5591397849462365
68,Craps night at the Hustler Casino in Gardena,201,201,115,0.572139303482587,0.572139303482587
69,Pole-dancing fitness class for the bachelor party,191,191,91,0.47643979057591623,0.47643979057591623
70,Hunting deer in the San Gabriel Mountains,206,202,42,0.2079207920792079,0.20388349514563106
71,Hunting wild boar at a ranch near Tejon,207,207,86,0.41545893719806765,0.41545893719806765
72,Coyote hunting in the Antelope Valley,203,201,51,0.2537313432835821,0.2512315270935961
73,Dove hunting opening day in the Imperial Valley,236,236,86,0.3644067796610169,0.3644067796610169
74,Bear hunting in the Los Padres National Forest,202,191,23,0.12041884816753927,0.11386138613861387
75,Wild pig hunt at a ranch near Paso Robles,180,180,68,0.37777777777777777,0.37777777777777777
76,Tactical rifle class with AR-15s at Burro Canyon,220,219,95,0.4337899543378995,0.4318181818181818
77,Indoor pistol range day at the LA Gun Club,202,202,80,0.39603960396039606,0.39603960396039606
78,Trap and skeet shooting at Triple B Clays,228,227,122,0.5374449339207048,0.5350877192982456
79,Concealed-carry training day in the high desert,215,215,77,0.3581395348837209,0.3581395348837209
80,Visit a gun show at the Pomona Fairplex,209,209,66,0.3157894736842105,0.3157894736842105
81,Falconry hunting outing in the Antelope Valley,201,201,102,0.5074626865671642,0.5074626865671642
82,Slaughterhouse tour and butchery class in Vernon,198,198,97,0.4898989898989899,0.4898989898989899
83,Industry Hills professional rodeo,201,201,106,0.527363184079602,0.527363184079602
84,Pro Bull Riding event at the Honda Center,195,195,100,0.5128205128205128,0.5128205128205128
85,Attending a Trump rally in Huntington Beach,191,191,48,0.2513089005235602,0.2513089005235602
86,Attending a pro-Palestine protest at UCLA,187,187,56,0.2994652406417112,0.2994652406417112
87,Attending a pro-Israel rally in Beverly Hills,196,196,40,0.20408163265306123,0.20408163265306123
88,Joining an anti-abortion march at the Federal Building,186,186,34,0.1827956989247312,0.1827956989247312
89,Joining a Defund-the-Police march in DTLA,202,202,66,0.32673267326732675,0.32673267326732675
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,50,0.2336448598130841,0.2336448598130841
91,Sitting in on a Scientology orientation in Hollywood,206,206,73,0.35436893203883496,0.35436893203883496
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,183,37,0.20218579234972678,0.20108695652173914
93,Latin Mass at the LA Cathedral followed by cigars,230,230,116,0.5043478260869565,0.5043478260869565
94,Day at the Museum of Death in Hollywood,196,196,88,0.4489795918367347,0.4489795918367347
95,Strip club crawl in the City of Industry,188,187,73,0.39037433155080214,0.3882978723404255
96,Adult-film studio tour in the San Fernando Valley,173,173,73,0.42196531791907516,0.42196531791907516
97,Charreada at Pico Rivera Sports Arena,195,194,109,0.5618556701030928,0.558974358974359
98,Bullfight-watching day trip down to Tijuana,205,204,71,0.3480392156862745,0.3463414634146341
99,BKFC pay-per-view watch party with cigars and steaks,209,209,107,0.5119617224880383,0.5119617224880383
