activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
45,Day at Hollywood Park Casino,102,101,47,0.46534653465346537,0.46078431372549017
46,Betting on horses at Santa Anita,94,93,47,0.5053763440860215,0.5
47,Paintball day in Sun Valley,94,94,48,0.5106382978723404,0.5106382978723404
48,Airsoft battle at Tac City in Fullerton,106,105,48,0.45714285714285713,0.4528301886792453
49,Off-road OHV day in Hungry Valley,113,113,58,0.5132743362831859,0.5132743362831859
50,Race car experience at Willow Springs,101,100,49,0.49,0.48514851485148514
51,Cliff jumping at Malibu's coves,94,90,42,0.4666666666666667,0.44680851063829785
52,Sport fishing for tuna out of San Pedro,120,120,61,0.5083333333333333,0.5083333333333333
53,Spearfishing trip at Catalina,97,97,49,0.5051546391752577,0.5051546391752577
54,MMA pay-per-view watch party with cigars and whiskey,94,94,47,0.5,0.5
55,Hollywood club crawl on Sunset Strip,88,88,42,0.4772727272727273,0.4772727272727273
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,103,103,49,0.47572815533980584,0.47572815533980584
57,Bottle service at a Hollywood nightclub,97,97,42,0.4329896907216495,0.4329896907216495
58,Sunday service at a Calvary Chapel megachurch,95,95,45,0.47368421052631576,0.47368421052631576
59,Tour the Reagan Presidential Library,93,93,51,0.5483870967741935,0.5483870967741935
60,Tour the Nixon Presidential Library,85,85,42,0.49411764705882355,0.49411764705882355
61,Skydiving over Perris,90,90,46,0.5111111111111111,0.5111111111111111
62,Lambo rental for a Mulholland canyon run,79,79,40,0.5063291139240507,0.5063291139240507
63,Drive down to Tijuana for tacos and clubbing,107,107,60,0.5607476635514018,0.5607476635514018
64,Tour Forest Lawn for celebrity graves,96,95,48,0.5052631578947369,0.5
65,Manson-murders true-crime walking tour of Beverly Hills,96,95,49,0.5157894736842106,0.5104166666666666
66,Boxing sparring class at a Wild Card-style gym,102,102,51,0.5,0.5
67,Day-drinking on a Marina del Rey booze cruise,96,95,48,0.5052631578947369,0.5
68,Craps night at the Hustler Casino in Gardena,106,106,57,0.5377358490566038,0.5377358490566038
69,Pole-dancing fitness class for the bachelor party,93,92,50,0.5434782608695652,0.5376344086021505
70,Hunting deer in the San Gabriel Mountains,93,92,49,0.532608695652174,0.5268817204301075
71,Hunting a at a ranch near Tejon,103,103,45,0.4368932038834951,0.4368932038834951
72,Coyote hunting in the Antelope Valley,108,108,59,0.5462962962962963,0.5462962962962963
73,Dove hunting opening day in the Imperial Valley,110,110,49,0.44545454545454544,0.44545454545454544
74,Bear hunting in the Los Padres National Forest,95,81,43,0.5308641975308642,0.45263157894736844
75,Wild pig hunt at a ranch near Paso Robles,90,90,43,0.4777777777777778,0.4777777777777778
76,Tactical rifle class with AR-15s at Burro Canyon,111,111,58,0.5225225225225225,0.5225225225225225
77,Indoor pistol range day at the LA Gun Club,100,100,47,0.47,0.47
78,Trap and skeet shooting at Triple B Clays,115,115,50,0.43478260869565216,0.43478260869565216
79,Concealed-carry training day in the high desert,107,107,49,0.45794392523364486,0.45794392523364486
80,Visit a gun show at the Pomona Fairplex,108,108,58,0.5370370370370371,0.5370370370370371
81,Falconry hunting outing in the Antelope Valley,100,100,47,0.47,0.47
82,Slaughterhouse tour and butchery class in Vernon,98,97,50,0.5154639175257731,0.5102040816326531
83,Industry Hills professional rodeo,101,101,54,0.5346534653465347,0.5346534653465347
84,Pro Bull Riding event at the Honda Center,105,105,63,0.6,0.6
85,Attending a Trump rally in Huntington Beach,92,92,52,0.5652173913043478,0.5652173913043478
86,Attending a pro-Palestine protest at UCLA,105,105,57,0.5428571428571428,0.5428571428571428
87,Attending a pro-Israel rally in Beverly Hills,96,96,49,0.5104166666666666,0.5104166666666666
88,Joining an anti-abortion march at the Federal Building,80,79,43,0.5443037974683544,0.5375
89,Joining a Defund-the-Police march in DTLA,94,94,44,0.46808510638297873,0.46808510638297873
90,Joining a Pro-Police rally outside LAPD headquarters,114,114,53,0.4649122807017544,0.4649122807017544
91,Sitting in on a Scientology orientation in Hollywood,104,104,50,0.4807692307692308,0.4807692307692308
92,Pro-life sidewalk counseling outside a Planned Parenthood,92,88,47,0.5340909090909091,0.5108695652173914
93,Latin Mass at the LA Cathedral followed by cigars,110,110,59,0.5363636363636364,0.5363636363636364
94,Day at the Museum of Death in Hollywood,96,95,42,0.4421052631578947,0.4375
95,Strip club crawl in the City of Industry,87,87,44,0.5057471264367817,0.5057471264367817
96,Adult-film studio tour in the San Fernando Valley,84,84,36,0.42857142857142855,0.42857142857142855
97,Charreada at Pico Rivera Sports Arena,105,105,52,0.49523809523809526,0.49523809523809526
98,Bullfight-watching day trip down to Tijuana,100,93,51,0.5483870967741935,0.51
99,BKFC pay-per-view watch party with cigars and steaks,103,103,56,0.5436893203883495,0.5436893203883495
