activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
38,Griffith Observatory at night,177,175,96,0.5485714285714286,0.5423728813559322
39,Day trip up to Santa Barbara,207,206,106,0.5145631067961165,0.5120772946859904
40,Bottomless brunch in West Hollywood,192,191,112,0.5863874345549738,0.5833333333333334
41,Wine tasting in Malibu,200,198,111,0.5606060606060606,0.555
42,Bar crawl on Abbot Kinney in Venice,218,216,106,0.49074074074074076,0.48623853211009177
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,211,106,0.5023696682464455,0.49765258215962443
44,Poker night at the Bicycle Casino in Bell Gardens,187,182,96,0.5274725274725275,0.5133689839572193
45,Day at Hollywood Park Casino,220,218,108,0.4954128440366973,0.4909090909090909
46,Betting on horses at Santa Anita,202,198,98,0.494949494949495,0.48514851485148514
47,Paintball day in Sun Valley,181,181,110,0.6077348066298343,0.6077348066298343
48,Airsoft battle at Tac City in Fullerton,204,203,118,0.5812807881773399,0.5784313725490197
49,Off-road OHV day in Hungry Valley,216,213,122,0.5727699530516432,0.5648148148148148
50,Race car experience at Willow Springs,194,194,111,0.5721649484536082,0.5721649484536082
51,Cliff jumping at Malibu's coves,197,194,82,0.422680412371134,0.41624365482233505
52,Sport fishing for tuna out of San Pedro,208,204,108,0.5294117647058824,0.5192307692307693
53,Spearfishing trip at Catalina,195,194,101,0.520618556701031,0.517948717948718
54,MMA pay-per-view watch party with cigars and whiskey,182,182,82,0.45054945054945056,0.45054945054945056
55,Hollywood club crawl on Sunset Strip,180,179,93,0.5195530726256983,0.5166666666666667
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,194,96,0.4948453608247423,0.49230769230769234
57,Bottle service at a Hollywood nightclub,198,197,114,0.5786802030456852,0.5757575757575758
58,Sunday service at a Calvary Chapel megachurch,200,199,94,0.4723618090452261,0.47
59,Tour the Reagan Presidential Library,190,188,102,0.5425531914893617,0.5368421052631579
60,Tour the Nixon Presidential Library,190,189,91,0.48148148148148145,0.4789473684210526
61,Skydiving over Perris,179,177,89,0.5028248587570622,0.4972067039106145
62,Lambo rental for a Mulholland canyon run,158,157,76,0.4840764331210191,0.4810126582278481
63,Drive down to Tijuana for tacos and clubbing,210,203,88,0.43349753694581283,0.41904761904761906
64,Tour Forest Lawn for celebrity graves,211,209,91,0.4354066985645933,0.4312796208530806
65,Manson-murders true-crime walking tour of Beverly Hills,188,188,76,0.40425531914893614,0.40425531914893614
66,Boxing sparring class at a Wild Card-style gym,206,204,104,0.5098039215686274,0.5048543689320388
67,Day-drinking on a Marina del Rey booze cruise,186,182,94,0.5164835164835165,0.5053763440860215
68,Craps night at the Hustler Casino in Gardena,201,201,107,0.5323383084577115,0.5323383084577115
69,Pole-dancing fitness class for the bachelor party,191,189,102,0.5396825396825397,0.5340314136125655
70,Hunting deer in the San Gabriel Mountains,206,136,30,0.22058823529411764,0.14563106796116504
71,Hunting a at a ranch near Tejon,207,204,103,0.5049019607843137,0.4975845410628019
72,Coyote hunting in the Antelope Valley,203,202,61,0.30198019801980197,0.30049261083743845
73,Dove hunting opening day in the Imperial Valley,236,235,101,0.4297872340425532,0.4279661016949153
74,Bear hunting in the Los Padres National Forest,202,141,25,0.1773049645390071,0.12376237623762376
75,Wild pig hunt at a ranch near Paso Robles,180,180,83,0.46111111111111114,0.46111111111111114
76,Tactical rifle class with AR-15s at Burro Canyon,220,217,112,0.5161290322580645,0.509090909090909
77,Indoor pistol range day at the LA Gun Club,202,201,90,0.44776119402985076,0.44554455445544555
78,Trap and skeet shooting at Triple B Clays,228,226,124,0.5486725663716814,0.543859649122807
79,Concealed-carry training day in the high desert,215,211,97,0.4597156398104265,0.4511627906976744
80,Visit a gun show at the Pomona Fairplex,209,199,82,0.4120603015075377,0.3923444976076555
81,Falconry hunting outing in the Antelope Valley,201,200,119,0.595,0.5920398009950248
82,Slaughterhouse tour and butchery class in Vernon,198,197,90,0.45685279187817257,0.45454545454545453
83,Industry Hills professional rodeo,201,200,106,0.53,0.527363184079602
84,Pro Bull Riding event at the Honda Center,195,193,106,0.5492227979274611,0.5435897435897435
85,Attending a Trump rally in Huntington Beach,191,184,72,0.391304347826087,0.3769633507853403
86,Attending a pro-Palestine protest at UCLA,187,187,62,0.3315508021390374,0.3315508021390374
87,Attending a pro-Israel rally in Beverly Hills,196,193,57,0.29533678756476683,0.29081632653061223
88,Joining an anti-abortion march at the Federal Building,186,184,44,0.2391304347826087,0.23655913978494625
89,Joining a Defund-the-Police march in DTLA,202,200,77,0.385,0.3811881188118812
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,59,0.2757009345794392,0.2757009345794392
91,Sitting in on a Scientology orientation in Hollywood,206,206,86,0.4174757281553398,0.4174757281553398
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,183,50,0.273224043715847,0.2717391304347826
93,Latin Mass at the LA Cathedral followed by cigars,230,227,126,0.5550660792951542,0.5478260869565217
94,Day at the Museum of Death in Hollywood,196,194,100,0.5154639175257731,0.5102040816326531
95,Strip club crawl in the City of Industry,188,187,71,0.37967914438502676,0.3776595744680851
96,Adult-film studio tour in the San Fernando Valley,173,171,62,0.36257309941520466,0.3583815028901734
97,Charreada at Pico Rivera Sports Arena,195,194,109,0.5618556701030928,0.558974358974359
98,Bullfight-watching day trip down to Tijuana,205,192,33,0.171875,0.16097560975609757
99,BKFC pay-per-view watch party with cigars and steaks,209,207,123,0.5942028985507246,0.5885167464114832
