activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
57,Bottle service at a Hollywood nightclub,198,198,75,0.3787878787878788,0.3787878787878788
58,Sunday service at a Calvary Chapel megachurch,200,200,83,0.415,0.415
59,Tour the Reagan Presidential Library,190,190,83,0.4368421052631579,0.4368421052631579
60,Tour the Nixon Presidential Library,190,188,71,0.3776595744680851,0.3736842105263158
61,Skydiving over Perris,179,179,101,0.5642458100558659,0.5642458100558659
62,Lambo rental for a Mulholland canyon run,158,157,81,0.5159235668789809,0.5126582278481012
63,Drive down to Tijuana for tacos and clubbing,210,209,97,0.46411483253588515,0.46190476190476193
64,Tour Forest Lawn for celebrity graves,211,208,112,0.5384615384615384,0.5308056872037915
65,Manson-murders true-crime walking tour of Beverly Hills,188,186,82,0.44086021505376344,0.43617021276595747
66,Boxing sparring class at a Wild Card-style gym,206,206,135,0.6553398058252428,0.6553398058252428
67,Day-drinking on a Marina del Rey booze cruise,186,185,101,0.5459459459459459,0.543010752688172
68,Craps night at the Hustler Casino in Gardena,201,201,109,0.5422885572139303,0.5422885572139303
69,Pole-dancing fitness class for the bachelor party,191,191,106,0.5549738219895288,0.5549738219895288
70,Hunting deer in the San Gabriel Mountains,206,163,51,0.3128834355828221,0.24757281553398058
71,Hunting a at a ranch near Tejon,207,207,104,0.5024154589371981,0.5024154589371981
72,Coyote hunting in the Antelope Valley,203,203,73,0.35960591133004927,0.35960591133004927
73,Dove hunting opening day in the Imperial Valley,236,236,109,0.461864406779661,0.461864406779661
74,Bear hunting in the Los Padres National Forest,202,155,62,0.4,0.3069306930693069
75,Wild pig hunt at a ranch near Paso Robles,180,180,98,0.5444444444444444,0.5444444444444444
76,Tactical rifle class with AR-15s at Burro Canyon,220,220,126,0.5727272727272728,0.5727272727272728
77,Indoor pistol range day at the LA Gun Club,202,202,93,0.4603960396039604,0.4603960396039604
78,Trap and skeet shooting at Triple B Clays,228,227,121,0.5330396475770925,0.5307017543859649
79,Concealed-carry training day in the high desert,215,215,107,0.49767441860465117,0.49767441860465117
80,Visit a gun show at the Pomona Fairplex,209,209,83,0.39712918660287083,0.39712918660287083
81,Falconry hunting outing in the Antelope Valley,201,200,119,0.595,0.5920398009950248
82,Slaughterhouse tour and butchery class in Vernon,198,198,89,0.4494949494949495,0.4494949494949495
83,Industry Hills professional rodeo,201,199,106,0.5326633165829145,0.527363184079602
84,Pro Bull Riding event at the Honda Center,195,195,115,0.5897435897435898,0.5897435897435898
85,Attending a Trump rally in Huntington Beach,191,190,66,0.3473684210526316,0.34554973821989526
86,Attending a pro-Palestine protest at UCLA,187,187,77,0.4117647058823529,0.4117647058823529
87,Attending a pro-Israel rally in Beverly Hills,196,196,78,0.3979591836734694,0.3979591836734694
88,Joining an anti-abortion march at the Federal Building,186,185,73,0.3945945945945946,0.3924731182795699
89,Joining a Defund-the-Police march in DTLA,202,202,104,0.5148514851485149,0.5148514851485149
90,Joining a Pro-Police rally outside LAPD headquarters,214,212,78,0.36792452830188677,0.3644859813084112
91,Sitting in on a Scientology orientation in Hollywood,206,203,73,0.35960591133004927,0.35436893203883496
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,160,59,0.36875,0.32065217391304346
93,Latin Mass at the LA Cathedral followed by cigars,230,230,116,0.5043478260869565,0.5043478260869565
94,Day at the Museum of Death in Hollywood,196,195,99,0.5076923076923077,0.5051020408163265
95,Strip club crawl in the City of Industry,188,187,65,0.34759358288770054,0.34574468085106386
96,Adult-film studio tour in the San Fernando Valley,173,173,66,0.3815028901734104,0.3815028901734104
97,Charreada at Pico Rivera Sports Arena,195,194,107,0.5515463917525774,0.5487179487179488
98,Bullfight-watching day trip down to Tijuana,205,198,76,0.3838383838383838,0.37073170731707317
99,BKFC pay-per-view watch party with cigars and steaks,209,209,111,0.5311004784688995,0.5311004784688995
