activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
41,Wine tasting in Malibu,200,195,65,0.3333333333333333,0.325
42,Bar crawl on Abbot Kinney in Venice,218,213,64,0.3004694835680751,0.29357798165137616
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,209,133,0.6363636363636364,0.6244131455399061
44,Poker night at the Bicycle Casino in Bell Gardens,187,184,67,0.3641304347826087,0.3582887700534759
45,Day at Hollywood Park Casino,220,217,39,0.17972350230414746,0.17727272727272728
46,Betting on horses at Santa Anita,202,199,118,0.592964824120603,0.5841584158415841
47,Paintball day in Sun Valley,181,180,111,0.6166666666666667,0.6132596685082873
48,Airsoft battle at Tac City in Fullerton,204,203,149,0.7339901477832512,0.7303921568627451
49,Off-road OHV day in Hungry Valley,216,214,160,0.7476635514018691,0.7407407407407407
50,Race car experience at Willow Springs,194,192,154,0.8020833333333334,0.7938144329896907
51,Cliff jumping at Malibu's coves,197,193,119,0.616580310880829,0.6040609137055838
52,Sport fishing for tuna out of San Pedro,208,206,164,0.7961165048543689,0.7884615384615384
53,Spearfishing trip at Catalina,195,192,153,0.796875,0.7846153846153846
54,MMA pay-per-view watch party with cigars and whiskey,182,182,95,0.521978021978022,0.521978021978022
55,Hollywood club crawl on Sunset Strip,180,179,37,0.20670391061452514,0.20555555555555555
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,191,47,0.24607329842931938,0.24102564102564103
57,Bottle service at a Hollywood nightclub,198,194,35,0.18041237113402062,0.17676767676767677
58,Sunday service at a Calvary Chapel megachurch,200,200,40,0.2,0.2
59,Tour the Reagan Presidential Library,190,188,36,0.19148936170212766,0.18947368421052632
60,Tour the Nixon Presidential Library,190,185,46,0.24864864864864866,0.24210526315789474
61,Skydiving over Perris,179,176,157,0.8920454545454546,0.8770949720670391
62,Lambo rental for a Mulholland canyon run,158,155,105,0.6774193548387096,0.6645569620253164
63,Drive down to Tijuana for tacos and clubbing,210,206,121,0.587378640776699,0.5761904761904761
64,Tour Forest Lawn for celebrity graves,211,203,65,0.32019704433497537,0.3080568720379147
65,Manson-murders true-crime walking tour of Beverly Hills,188,187,44,0.23529411764705882,0.23404255319148937
66,Boxing sparring class at a Wild Card-style gym,206,203,122,0.6009852216748769,0.5922330097087378
67,Day-drinking on a Marina del Rey booze cruise,186,182,114,0.6263736263736264,0.6129032258064516
68,Craps night at the Hustler Casino in Gardena,201,201,113,0.5621890547263682,0.5621890547263682
69,Pole-dancing fitness class for the bachelor party,191,189,156,0.8253968253968254,0.8167539267015707
70,Hunting deer in the San Gabriel Mountains,206,145,45,0.3103448275862069,0.21844660194174756
71,Hunting a at a ranch near Tejon,207,207,115,0.5555555555555556,0.5555555555555556
72,Coyote hunting in the Antelope Valley,203,203,143,0.7044334975369458,0.7044334975369458
73,Dove hunting opening day in the Imperial Valley,236,236,204,0.864406779661017,0.864406779661017
74,Bear hunting in the Los Padres National Forest,202,120,49,0.4083333333333333,0.24257425742574257
75,Wild pig hunt at a ranch near Paso Robles,180,180,137,0.7611111111111111,0.7611111111111111
76,Tactical rifle class with AR-15s at Burro Canyon,220,220,188,0.8545454545454545,0.8545454545454545
77,Indoor pistol range day at the LA Gun Club,202,202,101,0.5,0.5
78,Trap and skeet shooting at Triple B Clays,228,226,146,0.6460176991150443,0.6403508771929824
79,Concealed-carry training day in the high desert,215,215,162,0.7534883720930232,0.7534883720930232
80,Visit a gun show at the Pomona Fairplex,209,209,107,0.5119617224880383,0.5119617224880383
81,Falconry hunting outing in the Antelope Valley,201,200,171,0.855,0.8507462686567164
82,Slaughterhouse tour and butchery class in Vernon,198,196,120,0.6122448979591837,0.6060606060606061
83,Industry Hills professional rodeo,201,201,141,0.7014925373134329,0.7014925373134329
84,Pro Bull Riding event at the Honda Center,195,194,131,0.6752577319587629,0.6717948717948717
85,Attending a Trump rally in Huntington Beach,191,190,80,0.42105263157894735,0.418848167539267
86,Attending a pro-Palestine protest at UCLA,187,186,81,0.43548387096774194,0.43315508021390375
87,Attending a pro-Israel rally in Beverly Hills,196,193,43,0.22279792746113988,0.2193877551020408
88,Joining an anti-abortion march at the Federal Building,186,176,32,0.18181818181818182,0.17204301075268819
89,Joining a Defund-the-Police march in DTLA,202,202,71,0.35148514851485146,0.35148514851485146
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,81,0.37850467289719625,0.37850467289719625
91,Sitting in on a Scientology orientation in Hollywood,206,204,66,0.3235294117647059,0.32038834951456313
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,169,29,0.17159763313609466,0.15760869565217392
93,Latin Mass at the LA Cathedral followed by cigars,230,230,168,0.7304347826086957,0.7304347826086957
94,Day at the Museum of Death in Hollywood,196,194,69,0.3556701030927835,0.3520408163265306
95,Strip club crawl in the City of Industry,188,188,115,0.6117021276595744,0.6117021276595744
96,Adult-film studio tour in the San Fernando Valley,173,171,113,0.6608187134502924,0.653179190751445
97,Charreada at Pico Rivera Sports Arena,195,193,176,0.9119170984455959,0.9025641025641026
98,Bullfight-watching day trip down to Tijuana,205,158,69,0.43670886075949367,0.33658536585365856
99,BKFC pay-per-view watch party with cigars and steaks,209,207,126,0.6086956521739131,0.6028708133971292
