activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
57,Bottle service at a Hollywood nightclub,53,52,15,0.28846153846153844,0.2830188679245283
58,Sunday service at a Calvary Chapel megachurch,47,44,6,0.13636363636363635,0.1276595744680851
59,Tour the Reagan Presidential Library,45,45,17,0.37777777777777777,0.37777777777777777
60,Tour the Nixon Presidential Library,37,36,14,0.3888888888888889,0.3783783783783784
61,Skydiving over Perris,54,54,34,0.6296296296296297,0.6296296296296297
62,Lambo rental for a Mulholland canyon run,44,43,38,0.8837209302325582,0.8636363636363636
63,Drive down to Tijuana for tacos and clubbing,55,53,28,0.5283018867924528,0.509090909090909
64,Tour Forest Lawn for celebrity graves,42,42,19,0.4523809523809524,0.4523809523809524
65,Manson-murders true-crime walking tour of Beverly Hills,55,50,9,0.18,0.16363636363636364
66,Boxing sparring class at a Wild Card-style gym,57,55,16,0.2909090909090909,0.2807017543859649
67,Day-drinking on a Marina del Rey booze cruise,50,48,38,0.7916666666666666,0.76
68,Craps night at the Hustler Casino in Gardena,60,56,19,0.3392857142857143,0.31666666666666665
69,Pole-dancing fitness class for the bachelor party,52,51,32,0.6274509803921569,0.6153846153846154
70,Hunting deer in the San Gabriel Mountains,43,37,3,0.08108108108108109,0.06976744186046512
71,Hunting a at a ranch near Tejon,57,52,9,0.17307692307692307,0.15789473684210525
72,Coyote hunting in the Antelope Valley,53,52,2,0.038461538461538464,0.03773584905660377
73,Dove hunting opening day in the Imperial Valley,48,45,11,0.24444444444444444,0.22916666666666666
74,Bear hunting in the Los Padres National Forest,45,39,0,0.0,0.0
75,Wild pig hunt at a ranch near Paso Robles,49,48,13,0.2708333333333333,0.2653061224489796
76,Tactical rifle class with AR-15s at Burro Canyon,49,47,27,0.574468085106383,0.5510204081632653
77,Indoor pistol range day at the LA Gun Club,57,56,16,0.2857142857142857,0.2807017543859649
78,Trap and skeet shooting at Triple B Clays,56,56,31,0.5535714285714286,0.5535714285714286
79,Concealed-carry training day in the high desert,52,49,13,0.2653061224489796,0.25
80,Visit a gun show at the Pomona Fairplex,56,54,11,0.2037037037037037,0.19642857142857142
81,Falconry hunting outing in the Antelope Valley,54,54,32,0.5925925925925926,0.5925925925925926
82,Slaughterhouse tour and butchery class in Vernon,43,41,3,0.07317073170731707,0.06976744186046512
83,Industry Hills professional rodeo,52,52,20,0.38461538461538464,0.38461538461538464
84,Pro Bull Riding event at the Honda Center,53,53,33,0.6226415094339622,0.6226415094339622
85,Attending a Trump rally in Huntington Beach,49,38,1,0.02631578947368421,0.02040816326530612
86,Attending a pro-Palestine protest at UCLA,58,41,5,0.12195121951219512,0.08620689655172414
87,Attending a pro-Israel rally in Beverly Hills,48,42,6,0.14285714285714285,0.125
88,Joining an anti-abortion march at the Federal Building,39,27,1,0.037037037037037035,0.02564102564102564
89,Joining a Defund-the-Police march in DTLA,46,40,2,0.05,0.043478260869565216
90,Joining a Pro-Police rally outside LAPD headquarters,59,48,0,0.0,0.0
91,Sitting in on a Scientology orientation in Hollywood,52,51,6,0.11764705882352941,0.11538461538461539
92,Pro-life sidewalk counseling outside a Planned Parenthood,44,22,0,0.0,0.0
93,Latin Mass at the LA Cathedral followed by cigars,52,48,22,0.4583333333333333,0.4230769230769231
94,Day at the Museum of Death in Hollywood,53,53,24,0.4528301886792453,0.4528301886792453
95,Strip club crawl in the City of Industry,41,38,1,0.02631578947368421,0.024390243902439025
96,Adult-film studio tour in the San Fernando Valley,39,36,2,0.05555555555555555,0.05128205128205128
97,Charreada at Pico Rivera Sports Arena,56,56,51,0.9107142857142857,0.9107142857142857
98,Bullfight-watching day trip down to Tijuana,46,41,2,0.04878048780487805,0.043478260869565216
99,BKFC pay-per-view watch party with cigars and steaks,45,45,30,0.6666666666666666,0.6666666666666666
