activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
30,UCLA basketball at Pauley Pavilion,213,212,101,0.47641509433962265,0.47417840375586856
31,Mini-golf in Old Pasadena,209,202,94,0.46534653465346537,0.44976076555023925
32,Sawtelle ramen crawl on the Westside,189,188,88,0.46808510638297873,0.4656084656084656
33,Thai Town dinner crawl,205,204,112,0.5490196078431373,0.5463414634146342
34,Olvera Street tacos and walking tour,197,194,92,0.4742268041237113,0.467005076142132
35,Petersen Automotive Museum on Wilshire,217,212,101,0.47641509433962265,0.46543778801843316
36,California Science Center to see the Endeavour,157,155,70,0.45161290322580644,0.445859872611465
37,The Huntington gardens in San Marino,210,205,105,0.5121951219512195,0.5
38,Griffith Observatory at night,177,171,90,0.5263157894736842,0.5084745762711864
39,Day trip up to Santa Barbara,207,204,105,0.5147058823529411,0.5072463768115942
40,Bottomless brunch in West Hollywood,192,188,110,0.5851063829787234,0.5729166666666666
41,Wine tasting in Malibu,200,196,95,0.4846938775510204,0.475
42,Bar crawl on Abbot Kinney in Venice,218,212,106,0.5,0.48623853211009177
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,211,111,0.5260663507109005,0.5211267605633803
44,Poker night at the Bicycle Casino in Bell Gardens,187,186,84,0.45161290322580644,0.44919786096256686
45,Day at Hollywood Park Casino,220,218,109,0.5,0.4954545454545455
46,Betting on horses at Santa Anita,202,199,105,0.5276381909547738,0.5198019801980198
47,Paintball day in Sun Valley,181,181,96,0.5303867403314917,0.5303867403314917
48,Airsoft battle at Tac City in Fullerton,204,200,100,0.5,0.49019607843137253
49,Off-road OHV day in Hungry Valley,216,216,96,0.4444444444444444,0.4444444444444444
50,Race car experience at Willow Springs,194,194,124,0.6391752577319587,0.6391752577319587
51,Cliff jumping at Malibu's coves,197,189,85,0.4497354497354497,0.43147208121827413
52,Sport fishing for tuna out of San Pedro,208,206,112,0.5436893203883495,0.5384615384615384
53,Spearfishing trip at Catalina,195,194,96,0.4948453608247423,0.49230769230769234
54,MMA pay-per-view watch party with cigars and whiskey,182,180,92,0.5111111111111111,0.5054945054945055
55,Hollywood club crawl on Sunset Strip,180,178,91,0.5112359550561798,0.5055555555555555
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,194,91,0.4690721649484536,0.4666666666666667
57,Bottle service at a Hollywood nightclub,198,197,90,0.45685279187817257,0.45454545454545453
58,Sunday service at a Calvary Chapel megachurch,200,199,96,0.4824120603015075,0.48
59,Tour the Reagan Presidential Library,190,187,96,0.5133689839572193,0.5052631578947369
60,Tour the Nixon Presidential Library,190,186,97,0.521505376344086,0.5105263157894737
61,Skydiving over Perris,179,178,89,0.5,0.4972067039106145
62,Lambo rental for a Mulholland canyon run,158,155,74,0.4774193548387097,0.46835443037974683
63,Drive down to Tijuana for tacos and clubbing,210,203,88,0.43349753694581283,0.41904761904761906
64,Tour Forest Lawn for celebrity graves,211,210,96,0.45714285714285713,0.4549763033175355
65,Manson-murders true-crime walking tour of Beverly Hills,188,187,91,0.48663101604278075,0.48404255319148937
66,Boxing sparring class at a Wild Card-style gym,206,206,111,0.5388349514563107,0.5388349514563107
67,Day-drinking on a Marina del Rey booze cruise,186,183,105,0.5737704918032787,0.5645161290322581
68,Craps night at the Hustler Casino in Gardena,201,201,111,0.5522388059701493,0.5522388059701493
69,Pole-dancing fitness class for the bachelor party,191,189,100,0.5291005291005291,0.5235602094240838
70,Hunting deer in the San Gabriel Mountains,206,158,69,0.43670886075949367,0.33495145631067963
71,Hunting a at a ranch near Tejon,207,206,94,0.4563106796116505,0.45410628019323673
72,Coyote hunting in the Antelope Valley,203,201,98,0.48756218905472637,0.4827586206896552
73,Dove hunting opening day in the Imperial Valley,236,236,116,0.4915254237288136,0.4915254237288136
74,Bear hunting in the Los Padres National Forest,202,135,56,0.4148148148148148,0.27722772277227725
75,Wild pig hunt at a ranch near Paso Robles,180,180,93,0.5166666666666667,0.5166666666666667
76,Tactical rifle class with AR-15s at Burro Canyon,220,220,108,0.4909090909090909,0.4909090909090909
77,Indoor pistol range day at the LA Gun Club,202,202,107,0.5297029702970297,0.5297029702970297
78,Trap and skeet shooting at Triple B Clays,228,227,120,0.5286343612334802,0.5263157894736842
79,Concealed-carry training day in the high desert,215,214,104,0.48598130841121495,0.48372093023255813
80,Visit a gun show at the Pomona Fairplex,209,209,97,0.46411483253588515,0.46411483253588515
81,Falconry hunting outing in the Antelope Valley,201,201,115,0.572139303482587,0.572139303482587
82,Slaughterhouse tour and butchery class in Vernon,198,194,94,0.4845360824742268,0.47474747474747475
83,Industry Hills professional rodeo,201,199,101,0.507537688442211,0.5024875621890548
84,Pro Bull Riding event at the Honda Center,195,193,94,0.48704663212435234,0.48205128205128206
85,Attending a Trump rally in Huntington Beach,191,189,79,0.41798941798941797,0.41361256544502617
86,Attending a pro-Palestine protest at UCLA,187,187,100,0.5347593582887701,0.5347593582887701
87,Attending a pro-Israel rally in Beverly Hills,196,194,98,0.5051546391752577,0.5
88,Joining an anti-abortion march at the Federal Building,186,181,86,0.47513812154696133,0.46236559139784944
89,Joining a Defund-the-Police march in DTLA,202,200,99,0.495,0.4900990099009901
90,Joining a Pro-Police rally outside LAPD headquarters,214,212,113,0.5330188679245284,0.5280373831775701
91,Sitting in on a Scientology orientation in Hollywood,206,204,86,0.4215686274509804,0.4174757281553398
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,159,71,0.44654088050314467,0.3858695652173913
93,Latin Mass at the LA Cathedral followed by cigars,230,229,105,0.4585152838427948,0.45652173913043476
94,Day at the Museum of Death in Hollywood,196,195,105,0.5384615384615384,0.5357142857142857
95,Strip club crawl in the City of Industry,188,187,82,0.4385026737967914,0.43617021276595747
96,Adult-film studio tour in the San Fernando Valley,173,173,73,0.42196531791907516,0.42196531791907516
97,Charreada at Pico Rivera Sports Arena,195,194,116,0.5979381443298969,0.5948717948717949
98,Bullfight-watching day trip down to Tijuana,205,179,68,0.37988826815642457,0.33170731707317075
99,BKFC pay-per-view watch party with cigars and steaks,209,208,117,0.5625,0.5598086124401914
