activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
57,Bottle service at a Hollywood nightclub,198,197,101,0.5126903553299492,0.51010101010101
58,Sunday service at a Calvary Chapel megachurch,200,200,91,0.455,0.455
59,Tour the Reagan Presidential Library,190,190,94,0.49473684210526314,0.49473684210526314
60,Tour the Nixon Presidential Library,190,190,83,0.4368421052631579,0.4368421052631579
61,Skydiving over Perris,179,179,82,0.4581005586592179,0.4581005586592179
62,Lambo rental for a Mulholland canyon run,158,158,72,0.45569620253164556,0.45569620253164556
63,Drive down to Tijuana for tacos and clubbing,210,210,110,0.5238095238095238,0.5238095238095238
64,Tour Forest Lawn for celebrity graves,211,211,120,0.5687203791469194,0.5687203791469194
65,Manson-murders true-crime walking tour of Beverly Hills,188,188,81,0.4308510638297872,0.4308510638297872
66,Boxing sparring class at a Wild Card-style gym,206,206,111,0.5388349514563107,0.5388349514563107
67,Day-drinking on a Marina del Rey booze cruise,186,186,102,0.5483870967741935,0.5483870967741935
68,Craps night at the Hustler Casino in Gardena,201,201,101,0.5024875621890548,0.5024875621890548
69,Pole-dancing fitness class for the bachelor party,191,191,94,0.49214659685863876,0.49214659685863876
70,Hunting deer in the San Gabriel Mountains,206,199,112,0.5628140703517588,0.5436893203883495
71,Hunting wild boar at a ranch near Tejon,207,207,110,0.5314009661835749,0.5314009661835749
72,Coyote hunting in the Antelope Valley,203,202,94,0.46534653465346537,0.4630541871921182
73,Dove hunting opening day in the Imperial Valley,236,236,131,0.5550847457627118,0.5550847457627118
74,Bear hunting in the Los Padres National Forest,202,190,78,0.4105263157894737,0.38613861386138615
75,Wild pig hunt at a ranch near Paso Robles,180,180,89,0.49444444444444446,0.49444444444444446
76,Tactical rifle class with AR-15s at Burro Canyon,220,220,114,0.5181818181818182,0.5181818181818182
77,Indoor pistol range day at the LA Gun Club,202,202,96,0.4752475247524752,0.4752475247524752
78,Trap and skeet shooting at Triple B Clays,228,227,121,0.5330396475770925,0.5307017543859649
79,Concealed-carry training day in the high desert,215,215,94,0.4372093023255814,0.4372093023255814
80,Visit a gun show at the Pomona Fairplex,209,208,109,0.5240384615384616,0.5215311004784688
81,Falconry hunting outing in the Antelope Valley,201,201,108,0.5373134328358209,0.5373134328358209
82,Slaughterhouse tour and butchery class in Vernon,198,198,113,0.5707070707070707,0.5707070707070707
83,Industry Hills professional rodeo,201,201,118,0.5870646766169154,0.5870646766169154
84,Pro Bull Riding event at the Honda Center,195,194,100,0.5154639175257731,0.5128205128205128
85,Attending a Trump rally in Huntington Beach,191,191,103,0.5392670157068062,0.5392670157068062
86,Attending a pro-Palestine protest at UCLA,187,187,92,0.4919786096256685,0.4919786096256685
87,Attending a pro-Israel rally in Beverly Hills,196,196,96,0.4897959183673469,0.4897959183673469
88,Joining an anti-abortion march at the Federal Building,186,186,96,0.5161290322580645,0.5161290322580645
89,Joining a Defund-the-Police march in DTLA,202,202,94,0.46534653465346537,0.46534653465346537
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,104,0.48598130841121495,0.48598130841121495
91,Sitting in on a Scientology orientation in Hollywood,206,206,101,0.49029126213592233,0.49029126213592233
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,183,74,0.40437158469945356,0.40217391304347827
93,Latin Mass at the LA Cathedral followed by cigars,230,230,112,0.48695652173913045,0.48695652173913045
94,Day at the Museum of Death in Hollywood,196,196,96,0.4897959183673469,0.4897959183673469
95,Strip club crawl in the City of Industry,188,188,94,0.5,0.5
96,Adult-film studio tour in the San Fernando Valley,173,173,85,0.4913294797687861,0.4913294797687861
97,Charreada at Pico Rivera Sports Arena,195,195,90,0.46153846153846156,0.46153846153846156
98,Bullfight-watching day trip down to Tijuana,205,204,105,0.5147058823529411,0.5121951219512195
99,BKFC pay-per-view watch party with cigars and steaks,209,209,99,0.47368421052631576,0.47368421052631576
