activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
71,Hunting a at a ranch near Tejon,207,206,110,0.5339805825242718,0.5314009661835749
72,Coyote hunting in the Antelope Valley,203,202,115,0.5693069306930693,0.5665024630541872
73,Dove hunting opening day in the Imperial Valley,236,236,112,0.4745762711864407,0.4745762711864407
74,Bear hunting in the Los Padres National Forest,202,149,85,0.5704697986577181,0.4207920792079208
75,Wild pig hunt at a ranch near Paso Robles,180,180,91,0.5055555555555555,0.5055555555555555
76,Tactical rifle class with AR-15s at Burro Canyon,220,220,109,0.4954545454545455,0.4954545454545455
77,Indoor pistol range day at the LA Gun Club,202,201,93,0.4626865671641791,0.4603960396039604
78,Trap and skeet shooting at Triple B Clays,228,227,106,0.4669603524229075,0.4649122807017544
79,Concealed-carry training day in the high desert,215,214,110,0.514018691588785,0.5116279069767442
80,Visit a gun show at the Pomona Fairplex,209,209,103,0.49282296650717705,0.49282296650717705
81,Falconry hunting outing in the Antelope Valley,201,200,93,0.465,0.4626865671641791
82,Slaughterhouse tour and butchery class in Vernon,198,196,98,0.5,0.494949494949495
83,Industry Hills professional rodeo,201,200,122,0.61,0.6069651741293532
84,Pro Bull Riding event at the Honda Center,195,190,94,0.49473684210526314,0.48205128205128206
85,Attending a Trump rally in Huntington Beach,191,191,93,0.4869109947643979,0.4869109947643979
86,Attending a pro-Palestine protest at UCLA,187,187,96,0.5133689839572193,0.5133689839572193
87,Attending a pro-Israel rally in Beverly Hills,196,196,88,0.4489795918367347,0.4489795918367347
88,Joining an anti-abortion march at the Federal Building,186,182,80,0.43956043956043955,0.43010752688172044
89,Joining a Defund-the-Police march in DTLA,202,200,105,0.525,0.5198019801980198
90,Joining a Pro-Police rally outside LAPD headquarters,214,213,110,0.5164319248826291,0.514018691588785
91,Sitting in on a Scientology orientation in Hollywood,206,205,102,0.4975609756097561,0.49514563106796117
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,163,84,0.5153374233128835,0.45652173913043476
93,Latin Mass at the LA Cathedral followed by cigars,230,229,108,0.47161572052401746,0.46956521739130436
94,Day at the Museum of Death in Hollywood,196,195,104,0.5333333333333333,0.5306122448979592
95,Strip club crawl in the City of Industry,188,187,101,0.5401069518716578,0.5372340425531915
96,Adult-film studio tour in the San Fernando Valley,173,171,93,0.543859649122807,0.5375722543352601
97,Charreada at Pico Rivera Sports Arena,195,192,94,0.4895833333333333,0.48205128205128206
98,Bullfight-watching day trip down to Tijuana,205,169,88,0.5207100591715976,0.4292682926829268
99,BKFC pay-per-view watch party with cigars and steaks,209,208,112,0.5384615384615384,0.5358851674641149
