activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
31,Mini-golf in Old Pasadena,209,207,104,0.5024154589371981,0.49760765550239233
32,Sawtelle ramen crawl on the Westside,189,185,90,0.4864864864864865,0.47619047619047616
33,Thai Town dinner crawl,205,202,105,0.5198019801980198,0.5121951219512195
34,Olvera Street tacos and walking tour,197,195,107,0.5487179487179488,0.5431472081218274
35,Petersen Automotive Museum on Wilshire,217,216,93,0.4305555555555556,0.42857142857142855
36,California Science Center to see the Endeavour,157,156,79,0.5064102564102564,0.5031847133757962
37,The Huntington gardens in San Marino,210,208,93,0.44711538461538464,0.44285714285714284
38,Griffith Observatory at night,177,174,86,0.4942528735632184,0.4858757062146893
39,Day trip up to Santa Barbara,207,204,96,0.47058823529411764,0.463768115942029
40,Bottomless brunch in West Hollywood,192,189,85,0.4497354497354497,0.4427083333333333
41,Wine tasting in Malibu,200,197,85,0.43147208121827413,0.425
42,Bar crawl on Abbot Kinney in Venice,218,216,117,0.5416666666666666,0.536697247706422
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,213,100,0.4694835680751174,0.4694835680751174
44,Poker night at the Bicycle Casino in Bell Gardens,187,186,95,0.510752688172043,0.5080213903743316
45,Day at Hollywood Park Casino,220,218,113,0.518348623853211,0.5136363636363637
46,Betting on horses at Santa Anita,202,199,96,0.4824120603015075,0.4752475247524752
47,Paintball day in Sun Valley,181,180,105,0.5833333333333334,0.580110497237569
48,Airsoft battle at Tac City in Fullerton,204,201,108,0.5373134328358209,0.5294117647058824
49,Off-road OHV day in Hungry Valley,216,212,93,0.4386792452830189,0.4305555555555556
50,Race car experience at Willow Springs,194,189,87,0.4603174603174603,0.4484536082474227
51,Cliff jumping at Malibu's coves,197,194,96,0.4948453608247423,0.4873096446700508
52,Sport fishing for tuna out of San Pedro,208,208,107,0.5144230769230769,0.5144230769230769
53,Spearfishing trip at Catalina,195,195,116,0.5948717948717949,0.5948717948717949
54,MMA pay-per-view watch party with cigars and whiskey,182,180,97,0.5388888888888889,0.532967032967033
55,Hollywood club crawl on Sunset Strip,180,177,87,0.4915254237288136,0.48333333333333334
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,193,95,0.49222797927461137,0.48717948717948717
57,Bottle service at a Hollywood nightclub,198,197,94,0.47715736040609136,0.47474747474747475
58,Sunday service at a Calvary Chapel megachurch,200,199,108,0.542713567839196,0.54
59,Tour the Reagan Presidential Library,190,190,98,0.5157894736842106,0.5157894736842106
60,Tour the Nixon Presidential Library,190,189,94,0.4973544973544973,0.49473684210526314
61,Skydiving over Perris,179,179,89,0.4972067039106145,0.4972067039106145
62,Lambo rental for a Mulholland canyon run,158,155,63,0.4064516129032258,0.3987341772151899
63,Drive down to Tijuana for tacos and clubbing,210,208,112,0.5384615384615384,0.5333333333333333
64,Tour Forest Lawn for celebrity graves,211,211,110,0.5213270142180095,0.5213270142180095
65,Manson-murders true-crime walking tour of Beverly Hills,188,186,94,0.5053763440860215,0.5
66,Boxing sparring class at a Wild Card-style gym,206,203,117,0.5763546798029556,0.5679611650485437
67,Day-drinking on a Marina del Rey booze cruise,186,184,105,0.5706521739130435,0.5645161290322581
68,Craps night at the Hustler Casino in Gardena,201,201,101,0.5024875621890548,0.5024875621890548
69,Pole-dancing fitness class for the bachelor party,191,191,103,0.5392670157068062,0.5392670157068062
70,Hunting deer in the San Gabriel Mountains,206,191,93,0.4869109947643979,0.45145631067961167
71,Hunting a at a ranch near Tejon,207,203,95,0.46798029556650245,0.45893719806763283
72,Coyote hunting in the Antelope Valley,203,167,74,0.4431137724550898,0.3645320197044335
73,Dove hunting opening day in the Imperial Valley,236,235,123,0.5234042553191489,0.5211864406779662
74,Bear hunting in the Los Padres National Forest,202,176,85,0.48295454545454547,0.4207920792079208
75,Wild pig hunt at a ranch near Paso Robles,180,177,91,0.5141242937853108,0.5055555555555555
76,Tactical rifle class with AR-15s at Burro Canyon,220,198,93,0.4696969696969697,0.42272727272727273
77,Indoor pistol range day at the LA Gun Club,202,202,106,0.5247524752475248,0.5247524752475248
78,Trap and skeet shooting at Triple B Clays,228,225,105,0.4666666666666667,0.4605263157894737
79,Concealed-carry training day in the high desert,215,210,107,0.5095238095238095,0.49767441860465117
80,Visit a gun show at the Pomona Fairplex,209,205,101,0.4926829268292683,0.48325358851674644
81,Falconry hunting outing in the Antelope Valley,201,200,105,0.525,0.5223880597014925
82,Slaughterhouse tour and butchery class in Vernon,198,192,90,0.46875,0.45454545454545453
83,Industry Hills professional rodeo,201,199,98,0.49246231155778897,0.48756218905472637
84,Pro Bull Riding event at the Honda Center,195,194,93,0.4793814432989691,0.47692307692307695
85,Attending a Trump rally in Huntington Beach,191,189,96,0.5079365079365079,0.5026178010471204
86,Attending a pro-Palestine protest at UCLA,187,181,107,0.5911602209944752,0.5721925133689839
87,Attending a pro-Israel rally in Beverly Hills,196,190,91,0.4789473684210526,0.4642857142857143
88,Joining an anti-abortion march at the Federal Building,186,154,72,0.4675324675324675,0.3870967741935484
89,Joining a Defund-the-Police march in DTLA,202,199,87,0.4371859296482412,0.4306930693069307
90,Joining a Pro-Police rally outside LAPD headquarters,214,201,96,0.47761194029850745,0.4485981308411215
91,Sitting in on a Scientology orientation in Hollywood,206,206,100,0.4854368932038835,0.4854368932038835
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,164,77,0.4695121951219512,0.41847826086956524
93,Latin Mass at the LA Cathedral followed by cigars,230,230,117,0.508695652173913,0.508695652173913
94,Day at the Museum of Death in Hollywood,196,194,93,0.4793814432989691,0.4744897959183674
95,Strip club crawl in the City of Industry,188,186,76,0.40860215053763443,0.40425531914893614
96,Adult-film studio tour in the San Fernando Valley,173,173,95,0.5491329479768786,0.5491329479768786
97,Charreada at Pico Rivera Sports Arena,195,195,104,0.5333333333333333,0.5333333333333333
98,Bullfight-watching day trip down to Tijuana,205,146,54,0.3698630136986301,0.2634146341463415
99,BKFC pay-per-view watch party with cigars and steaks,209,207,109,0.5265700483091788,0.5215311004784688
